payment_id,debt_id,customer_id,monto_pago,fecha_pago
13918,1130,1150,787.28,2024-08-14
13919,2771,519,1176.37,2024-01-07
13920,4492,458,776.68,2023-10-17
13921,3843,563,168.98,2025-01-04
13922,128,1985,351.84,2023-10-03
13923,2561,1870,125.28,2024-06-21
13924,2978,1179,1178.15,2025-08-21
13925,3065,1483,1327.13,2025-03-03
13926,1383,228,1328.99,2023-08-05
13927,3973,1760,689.72,2023-01-23
13928,3999,1677,788.22,2025-08-10
13929,1167,177,746.54,2023-12-26
13930,4156,1061,657.58,2023-04-28
13931,876,1854,147.7,2023-07-02
13932,2786,158,1120.37,2023-09-01
13933,2670,668,26.11,2023-02-01
13934,3457,403,1230.55,2024-03-02
13935,4285,407,843.29,2023-05-08
13936,4050,1739,1279.97,2025-01-14
13937,2036,1975,314.05,2024-12-16
13938,3574,1415,932.88,2023-04-09
13939,1779,1952,596.02,2025-04-18
13940,404,1539,50.17,2024-07-26
13941,3513,4,861.91,2023-09-21
13942,2438,641,486.07,2024-01-19
13943,3753,1701,269.7,2025-10-21
13944,1549,402,247.4,2025-10-28
13945,3717,1246,817.39,2024-04-17
13946,1496,1763,733.42,2023-11-23
13947,971,1483,807.85,2024-01-06
13948,2270,693,803.4,2023-02-10
13949,2185,788,52.1,2024-05-02
13950,4000,363,257.59,2023-11-24
13951,669,451,852.71,2024-09-08
13952,1729,392,910.4,2025-06-03
13953,4384,576,1476.26,2024-05-07
13954,3556,1148,1070.28,2025-08-19
13955,54,1421,122.73,2025-07-14
13956,2048,211,234.7,2024-05-14
13957,1502,311,361.77,2023-11-25
13958,1836,1860,742.27,2023-02-24
13959,2239,339,935.74,2024-10-26
13960,3694,1299,1447.75,2023-05-19
13961,4466,993,13.45,2024-04-04
13962,2769,638,1110.76,2023-06-04
13963,732,24,915.21,2023-03-24
13964,3823,318,1066.08,2024-11-19
13965,1446,1279,1481.4,2024-07-23
13966,1614,1907,127.51,2024-08-23
13967,3629,160,820.51,2025-03-11
13968,3379,843,1015.83,2025-06-04
13969,4359,1380,1134.71,2024-12-27
13970,1911,1450,854.39,2024-10-30
13971,2540,1423,1445.55,2023-08-30
13972,1989,324,1276.84,2023-12-16
13973,2358,1742,1322.15,2025-09-03
13974,1800,1447,268.59,2025-03-10
13975,310,1023,52.5,2023-01-05
13976,2526,1759,1414.47,2025-08-01
13977,3389,1057,102.68,2025-04-02
13978,2009,1615,1201.18,2024-05-30
13979,2296,1936,1015.83,2023-01-30
13980,2045,1771,809.49,2025-10-22
13981,3980,162,183.97,2023-08-04
13982,1540,870,461.45,2023-05-15
13983,1195,1196,579.16,2025-05-10
13984,3834,448,153.78,2024-04-17
13985,213,1899,534.64,2024-10-27
13986,695,1475,263.49,2023-03-23
13987,2213,72,396.16,2024-03-18
13988,1924,431,942.67,2023-05-17
13989,4084,1525,225.74,2024-06-08
13990,227,1707,193.5,2025-04-18
13991,911,1910,603.62,2025-07-11
13992,2585,1776,733.7,2024-05-23
13993,2079,894,1187.87,2024-03-16
13994,313,1827,182.14,2023-01-14
13995,3922,1677,1135.08,2023-04-28
13996,3287,692,532.02,2024-08-05
13997,3934,929,1121.6,2023-02-02
13998,4472,433,678.7,2023-08-19
13999,1543,831,1159.33,2023-03-31
14000,858,565,1326.94,2024-03-08
14001,3500,325,330.32,2025-05-08
14002,3064,792,132.37,2024-05-29
14003,2007,1114,409.12,2023-09-01
14004,2660,812,101.97,2024-10-21
14005,3095,1522,280.93,2024-02-10
14006,4225,615,1151.47,2025-04-19
14007,4055,1594,922.59,2024-11-09
14008,1116,394,163.89,2023-04-23
14009,1041,1410,1292.02,2023-05-13
14010,48,789,1319.2,2023-10-12
14011,198,1964,1307.88,2025-01-20
14012,1921,970,1324.35,2023-08-01
14013,1835,1603,822.03,2024-10-17
14014,1073,1107,1209.37,2023-09-15
14015,1972,1236,1181.83,2023-05-02
14016,1603,1068,1333.73,2024-06-29
14017,3042,287,971.01,2023-04-18
14018,4310,195,713.07,2023-12-18
14019,4260,216,781.59,2023-01-13
14020,2053,1861,504.69,2025-03-05
14021,512,938,968.12,2025-08-17
14022,3618,672,1257.39,2025-01-06
14023,1930,213,1155.39,2024-04-30
14024,1904,1021,1418.59,2025-10-24
14025,2825,815,866.92,2024-07-29
14026,1375,1215,457.31,2023-07-31
14027,2661,1625,1072.69,2025-09-10
14028,814,1676,623.04,2022-12-12
14029,3020,800,699.0,2025-06-08
14030,3759,824,933.97,2024-04-05
14031,2093,228,282.31,2023-03-10
14032,1896,777,1369.17,2023-02-07
14033,4327,740,815.46,2023-12-13
14034,3267,159,781.33,2025-06-21
14035,4022,284,903.14,2023-01-17
14036,3050,1270,371.68,2024-02-17
14037,458,282,1321.26,2025-02-18
14038,791,1131,844.11,2023-03-06
14039,1248,658,307.48,2025-04-26
14040,4376,1869,637.87,2024-11-20
14041,488,1833,1195.39,2025-09-08
14042,1044,1216,687.24,2023-11-11
14043,2329,261,802.28,2025-03-20
14044,1509,853,171.75,2023-11-17
14045,1867,1442,1335.62,2022-12-10
14046,3112,639,1339.07,2025-06-22
14047,1537,754,487.16,2023-09-11
14048,1792,197,1140.78,2025-09-21
14049,3230,826,643.13,2024-12-25
14050,218,1318,341.23,2024-04-13
14051,34,473,461.73,2023-10-15
14052,1628,909,1164.06,2024-10-04
14053,3701,1693,927.47,2023-02-23
14054,3595,1663,1262.68,2025-04-29
14055,36,1105,1042.18,2024-09-30
14056,812,521,457.14,2025-08-08
14057,3952,1157,59.97,2025-04-06
14058,531,373,1286.68,2025-05-17
14059,4436,228,866.55,2024-06-02
14060,1808,4,670.45,2023-11-04
14061,4302,1061,808.89,2024-01-31
14062,3320,1734,1069.38,2023-05-10
14063,2768,437,1495.08,2025-02-21
14064,4081,1492,1099.92,2024-08-02
14065,977,1220,752.7,2025-04-22
14066,2490,538,68.97,2022-12-19
14067,3284,1233,1296.25,2023-01-22
14068,512,1324,1032.92,2025-01-15
14069,138,322,586.59,2024-03-01
14070,2874,1778,555.4,2025-11-10
14071,1928,1681,613.05,2023-04-07
14072,3272,653,595.15,2022-12-26
14073,2579,973,1243.57,2024-11-30
14074,4271,1211,450.63,2024-06-12
14075,3950,860,371.61,2023-11-25
14076,4093,1336,118.26,2023-01-16
14077,2081,1990,102.99,2024-11-16
14078,1907,8,977.44,2023-07-28
14079,1142,1675,265.07,2025-08-09
14080,2315,571,355.57,2024-06-29
14081,2037,1531,1399.39,2022-12-20
14082,943,1773,1318.09,2024-01-15
14083,430,1210,1236.28,2025-07-21
14084,2138,640,121.44,2024-02-03
14085,3866,1086,899.22,2023-02-02
14086,1941,1138,1256.43,2024-03-04
14087,576,1279,488.36,2025-01-18
14088,201,1931,606.23,2025-05-21
14089,3256,1785,257.01,2023-04-10
14090,335,1450,786.11,2024-08-18
14091,1796,1516,826.69,2024-10-07
14092,4302,1354,413.19,2023-06-19
14093,1375,653,155.35,2023-01-21
14094,2132,1448,497.04,2024-05-26
14095,4039,1398,1468.42,2023-09-10
14096,3285,610,37.51,2023-09-09
14097,3248,537,629.91,2024-10-12
14098,3937,789,1413.14,2023-07-01
14099,71,1854,870.07,2025-05-31
14100,991,745,1050.1,2025-02-26
14101,1531,1082,1132.98,2024-12-09
14102,3646,1139,319.66,2023-11-10
14103,4005,1799,749.22,2024-09-06
14104,4348,852,448.2,2025-05-28
14105,1481,1425,596.78,2024-09-17
14106,2353,409,412.22,2023-12-26
14107,1546,897,111.34,2025-01-20
14108,1106,1968,651.81,2025-06-16
14109,1921,1013,801.31,2023-11-14
14110,3871,230,497.88,2023-09-16
14111,2209,1077,974.95,2023-03-02
14112,4355,578,761.73,2024-12-14
14113,3572,1032,117.4,2025-05-02
14114,2455,1801,690.65,2024-12-15
14115,2539,1137,481.11,2025-09-20
14116,3391,1551,384.02,2023-08-12
14117,3084,1857,116.47,2024-10-29
14118,527,274,1009.95,2025-09-14
14119,1233,1200,1226.05,2025-05-20
14120,4005,1777,1190.78,2023-11-08
14121,3844,677,1124.74,2025-03-20
14122,3392,340,202.16,2025-02-08
14123,378,232,873.61,2025-07-28
14124,154,1006,773.73,2023-09-23
14125,2047,145,114.69,2023-12-23
14126,1880,546,425.92,2023-08-03
14127,2860,983,310.77,2024-10-05
14128,3622,1618,194.44,2024-09-09
14129,1743,615,150.82,2024-10-23
14130,3103,1682,610.02,2023-06-13
14131,3957,1654,1153.63,2023-11-03
14132,3399,1400,174.46,2025-07-28
14133,3444,1960,850.85,2023-05-20
14134,1222,1700,475.02,2022-11-22
14135,4282,1621,1033.11,2025-09-22
14136,2612,1399,1399.08,2023-08-27
14137,538,1807,833.73,2023-11-15
14138,1717,504,73.56,2024-01-12
14139,1575,1479,1097.54,2023-04-04
14140,370,43,1000.83,2024-04-18
14141,2707,405,920.0,2025-03-16
14142,3825,1210,1218.1,2025-07-03
14143,3536,83,677.33,2024-06-19
14144,3073,228,1422.98,2024-10-21
14145,3731,1034,983.96,2023-11-14
14146,4373,553,1085.49,2024-02-21
14147,4012,1343,402.24,2023-08-05
14148,412,1338,221.5,2023-12-03
14149,1002,93,72.27,2025-06-08
14150,448,1616,754.44,2024-02-27
14151,2592,690,981.95,2022-11-23
14152,1484,73,310.52,2024-03-15
14153,2096,788,1498.35,2025-07-15
14154,4486,1475,615.29,2025-08-30
14155,2677,1282,706.39,2023-08-01
14156,3728,238,1031.39,2023-02-03
14157,2606,500,520.7,2024-03-07
14158,4005,781,1418.85,2024-03-15
14159,4311,787,521.03,2023-10-14
14160,4294,818,1280.66,2025-08-17
14161,3212,608,427.47,2024-08-07
14162,2020,1385,443.3,2023-03-10
14163,2521,239,1316.83,2023-08-12
14164,2794,237,1434.43,2025-04-02
14165,439,939,1454.81,2023-03-27
14166,1977,963,930.83,2025-04-26
14167,3831,1461,156.28,2023-04-14
14168,250,799,766.16,2025-09-08
14169,4179,701,437.57,2024-10-09
14170,4018,984,416.37,2023-01-26
14171,1544,636,625.88,2024-07-26
14172,1013,159,1397.92,2025-10-28
14173,2374,1650,1211.36,2025-01-22
14174,4295,244,115.81,2025-05-25
14175,1296,1505,597.08,2024-08-23
14176,891,652,623.8,2023-05-31
14177,4203,1467,625.29,2025-09-07
14178,946,370,354.13,2024-04-09
14179,2011,144,308.31,2022-12-01
14180,3901,1410,458.1,2024-11-06
14181,624,50,449.6,2024-02-24
14182,1531,724,1085.16,2023-09-28
14183,1282,984,795.14,2023-02-06
14184,396,1262,550.8,2024-10-29
14185,3954,1917,915.72,2024-02-13
14186,996,368,1370.0,2025-07-16
14187,147,1226,1140.05,2023-01-05
14188,2175,1929,269.54,2024-07-31
14189,465,589,694.47,2024-10-20
14190,1454,438,823.57,2024-02-09
14191,2288,1831,1187.53,2025-04-21
14192,2225,28,1219.63,2025-01-09
14193,1219,857,643.81,2025-01-21
14194,4402,1073,12.2,2023-01-03
14195,1567,1870,252.5,2023-01-23
14196,1277,632,330.06,2023-08-25
14197,3214,1700,225.26,2023-04-19
14198,2230,223,1419.83,2025-06-02
14199,1683,753,865.29,2024-03-16
14200,3288,636,598.23,2025-05-07
14201,2288,976,1366.41,2024-11-25
14202,1855,1226,525.59,2025-10-15
14203,1230,1697,240.57,2024-07-14
14204,2367,1006,292.52,2023-04-01
14205,1653,257,1412.58,2024-09-29
14206,647,1807,896.14,2024-01-10
14207,1567,681,1251.73,2024-04-05
14208,434,263,235.78,2025-03-10
14209,2116,1491,1344.97,2023-08-05
14210,1533,435,1121.41,2023-09-15
14211,1589,527,871.18,2023-09-04
14212,3030,1600,383.34,2025-05-28
14213,2264,1776,79.15,2025-11-16
14214,3746,271,1201.61,2023-10-21
14215,1803,251,262.73,2023-04-10
14216,1556,1457,1032.56,2024-04-18
14217,45,834,262.39,2025-07-16
14218,668,857,328.66,2025-09-01
14219,31,648,1151.25,2024-05-17
14220,3891,1393,357.94,2024-03-26
14221,261,1630,1243.36,2024-05-07
14222,2264,1550,935.39,2024-12-01
14223,2572,1932,1374.36,2024-04-21
14224,1260,208,1499.79,2025-06-01
14225,1757,1901,102.24,2025-02-09
14226,1667,1145,88.68,2023-08-12
14227,679,1322,566.7,2024-11-05
14228,3936,489,1471.8,2025-03-21
14229,3464,804,965.68,2024-06-02
14230,3408,123,1368.62,2025-02-05
14231,217,1653,1097.61,2024-06-20
14232,3405,1389,727.29,2025-06-20
14233,2237,1949,1199.1,2024-07-03
14234,2474,975,454.74,2025-04-18
14235,3765,1370,554.86,2024-03-06
14236,4127,1395,1238.42,2023-11-18
14237,2811,285,395.37,2024-10-27
14238,4028,356,167.39,2025-11-01
14239,3262,536,999.11,2023-10-27
14240,2477,1098,560.35,2024-10-30
14241,602,931,907.46,2024-10-14
14242,3920,581,1231.64,2025-01-23
14243,3283,862,761.99,2023-08-10
14244,3596,700,471.5,2025-07-20
14245,3183,814,667.29,2023-08-24
14246,2411,1585,1043.57,2024-04-09
14247,3321,878,1282.54,2023-05-21
14248,2932,302,1270.23,2023-02-24
14249,3808,956,137.29,2023-07-15
14250,2033,818,296.33,2022-11-20
14251,2729,1547,650.71,2025-04-24
14252,2680,756,660.37,2024-01-16
14253,1613,1644,12.62,2025-04-02
14254,1330,857,250.44,2024-05-05
14255,2302,611,803.98,2025-01-11
14256,4050,1954,470.66,2023-08-28
14257,1529,86,321.27,2025-04-15
14258,2224,844,351.55,2025-08-12
14259,3941,769,487.99,2024-06-29
14260,2698,1724,270.47,2022-11-30
14261,3579,1948,1372.09,2025-10-22
14262,26,843,1081.86,2023-10-06
14263,2209,1735,284.28,2023-10-18
14264,3812,1174,1140.54,2023-03-08
14265,251,1935,566.77,2023-12-07
14266,184,1718,1129.65,2024-04-21
14267,2834,651,476.01,2024-04-24
14268,3826,980,1146.36,2024-09-29
14269,931,1595,682.52,2023-01-26
14270,571,556,599.0,2024-09-22
14271,4471,1439,1028.22,2023-11-20
14272,224,469,1295.77,2023-10-30
14273,2442,1419,140.59,2024-12-12
14274,978,301,249.36,2023-01-13
14275,2523,371,219.54,2025-10-01
14276,903,776,1037.01,2023-04-10
14277,1170,762,995.03,2023-06-28
14278,2981,1693,522.74,2024-03-21
14279,414,1445,33.59,2022-11-24
14280,4015,292,873.58,2025-06-24
14281,2752,806,34.4,2024-01-14
14282,1071,309,583.12,2025-03-23
14283,3345,897,108.92,2023-07-27
14284,4027,757,919.12,2025-07-10
14285,908,1813,1378.71,2024-06-26
14286,2005,899,364.17,2023-11-30
14287,2661,694,981.01,2023-12-14
14288,3543,985,117.79,2023-05-05
14289,1402,1358,1153.89,2024-05-23
14290,4121,312,816.97,2023-11-20
14291,1663,1119,295.15,2024-08-07
14292,1195,1397,496.96,2023-10-10
14293,3448,68,1348.21,2024-07-24
14294,1003,326,321.8,2025-07-08
14295,123,354,162.03,2025-04-22
14296,1542,92,660.66,2023-01-21
14297,2427,598,332.28,2024-10-09
14298,2197,670,935.42,2024-08-04
14299,4000,228,1364.01,2023-10-19
14300,452,25,935.73,2024-02-01
14301,3280,859,214.84,2025-08-13
14302,2865,279,164.5,2023-03-24
14303,436,372,946.22,2025-04-11
14304,713,440,650.42,2023-09-12
14305,355,545,636.92,2024-10-13
14306,770,1937,691.83,2024-03-25
14307,963,323,1005.74,2024-12-11
14308,2556,1733,241.33,2023-06-28
14309,1555,1173,1251.58,2023-12-29
14310,2098,1737,618.41,2024-08-11
14311,978,20,1235.73,2023-11-05
14312,3625,335,477.45,2025-07-12
14313,1194,26,1076.65,2024-09-29
14314,3967,1879,1166.02,2025-05-06
14315,4270,1827,1215.72,2025-03-15
14316,1874,800,457.68,2024-11-25
14317,24,1728,500.97,2023-05-07
14318,3954,859,287.06,2023-11-29
14319,3195,1761,159.84,2025-08-04
14320,3830,7,866.94,2023-09-22
14321,845,132,694.21,2024-05-23
14322,1013,527,285.55,2022-11-18
14323,965,1450,1130.38,2024-08-23
14324,4248,1627,1394.94,2023-03-21
14325,4305,747,1446.64,2025-03-18
14326,252,172,917.83,2025-11-02
14327,1795,765,274.23,2023-04-19
14328,612,1222,747.8,2025-09-27
14329,2271,551,769.09,2024-08-20
14330,2925,313,445.67,2024-10-23
14331,4040,1701,596.22,2023-08-19
14332,4492,27,988.81,2024-01-30
14333,3584,1654,249.28,2023-12-21
14334,4195,1793,952.09,2025-09-25
14335,3437,307,116.38,2023-12-06
14336,4392,1301,574.03,2025-08-19
14337,1565,1428,1303.16,2024-09-20
14338,814,1544,37.11,2024-05-14
14339,2739,1142,1029.92,2024-01-04
14340,2584,799,641.47,2024-07-21
14341,2736,954,677.5,2023-09-17
14342,580,73,1044.33,2025-01-14
14343,4319,1862,916.42,2023-07-16
14344,21,1114,1276.11,2025-01-19
14345,1957,1017,1020.4,2023-06-28
14346,2659,1716,827.09,2024-05-21
14347,2670,50,967.57,2023-09-12
14348,3968,1555,464.48,2023-06-18
14349,1301,1583,818.41,2025-10-20
14350,1047,1367,939.29,2024-03-18
14351,3281,1146,362.48,2024-02-23
14352,2319,259,654.46,2023-11-23
14353,623,362,345.18,2025-06-21
14354,2938,215,1004.15,2023-01-11
14355,620,854,623.38,2024-02-19
14356,243,567,714.85,2023-06-12
14357,542,732,320.47,2024-05-08
14358,3594,788,684.82,2024-08-28
14359,2846,467,322.42,2024-01-27
14360,1818,1403,796.54,2023-04-15
14361,333,425,636.07,2023-12-07
14362,1280,1120,1275.71,2024-06-02
14363,2693,1452,845.49,2025-04-14
14364,4248,938,1408.38,2024-05-29
14365,3122,1736,781.08,2025-08-11
14366,2441,1404,991.28,2023-03-16
14367,3271,489,1211.28,2024-01-29
14368,386,1668,1040.55,2024-07-09
14369,1483,1494,1164.91,2024-01-22
14370,3959,1067,1302.89,2024-07-17
14371,4302,356,381.44,2025-09-06
14372,3458,1235,720.67,2023-11-23
14373,2389,33,654.04,2023-04-22
14374,2663,790,1013.89,2025-03-14
14375,1819,1106,856.62,2024-12-16
14376,2726,386,1175.57,2024-05-27
14377,3745,305,923.27,2024-11-11
14378,2103,1324,925.93,2025-11-10
14379,192,1632,1144.63,2025-09-09
14380,1278,124,532.76,2023-02-27
14381,655,1547,936.83,2025-05-28
14382,2560,161,22.41,2024-11-23
14383,33,1803,1231.82,2024-10-12
14384,4153,843,1305.11,2024-10-05
14385,1761,548,370.76,2023-01-28
14386,1948,1549,187.88,2023-10-02
14387,2638,993,501.14,2023-01-04
14388,382,1272,375.75,2023-04-11
14389,1530,386,154.44,2024-09-26
14390,247,931,1327.94,2024-03-06
14391,417,307,578.07,2024-12-08
14392,615,158,182.27,2024-06-20
14393,1162,885,338.91,2024-04-07
14394,2449,825,166.58,2023-03-20
14395,2579,160,1296.96,2023-11-04
14396,3614,1973,1175.47,2025-08-05
14397,4494,1509,468.71,2025-09-24
14398,4292,511,681.74,2024-06-29
14399,1087,1081,475.21,2025-03-17
14400,431,1387,1200.84,2023-08-03
14401,189,1573,1023.51,2023-09-15
14402,422,751,701.86,2024-10-10
14403,176,816,951.79,2023-11-20
14404,2980,732,159.43,2025-04-05
14405,3230,358,684.64,2023-10-27
14406,1791,1433,1104.14,2024-10-13
14407,1352,1326,1443.55,2025-07-12
14408,1183,772,1465.9,2023-01-13
14409,3171,196,260.44,2024-11-27
14410,2288,895,1142.65,2024-04-10
14411,1565,1211,1075.79,2023-04-15
14412,2463,131,132.55,2024-10-03
14413,1179,244,301.46,2024-04-11
14414,4238,353,1035.36,2023-09-18
14415,1548,1827,51.15,2025-02-28
14416,2034,220,336.47,2023-08-26
14417,2465,1152,1169.59,2024-05-27
14418,1800,1472,872.43,2024-06-12
14419,630,1617,827.49,2023-10-15
14420,3544,600,1473.76,2025-05-02
14421,758,643,276.96,2023-04-11
14422,2436,354,338.08,2025-08-20
14423,1586,980,1150.34,2025-07-19
14424,391,842,233.27,2025-09-02
14425,468,1358,610.63,2024-05-07
14426,79,409,859.18,2025-10-23
14427,4170,1151,315.78,2025-07-05
14428,2261,1517,239.21,2023-09-04
14429,3089,678,580.19,2024-12-02
14430,57,171,215.68,2024-05-03
14431,2240,1269,598.01,2023-08-24
14432,1191,900,1046.51,2024-05-14
14433,1464,208,879.72,2023-04-27
14434,150,1961,379.93,2024-08-27
14435,3058,1018,227.45,2023-01-06
14436,3373,1807,1326.18,2024-08-19
14437,2684,1844,1228.5,2024-07-23
14438,3160,1864,31.0,2023-08-13
14439,4359,1092,1092.5,2024-08-20
14440,557,983,871.08,2023-12-25
14441,2968,1730,1390.85,2023-04-09
14442,2027,936,869.19,2023-09-23
14443,2986,594,859.58,2025-01-27
14444,349,646,1451.88,2023-10-31
14445,1565,1263,1432.54,2023-10-30
14446,3571,521,652.54,2024-03-07
14447,3967,286,1454.16,2024-09-08
14448,1836,1935,1191.72,2024-08-21
14449,2657,1503,1120.84,2024-01-12
14450,2525,1621,327.04,2024-03-27
14451,2745,1964,1139.18,2023-04-29
14452,2259,1954,716.19,2024-09-13
14453,1825,528,1242.85,2025-04-13
14454,2406,766,469.46,2023-03-24
14455,656,1126,213.16,2025-03-15
14456,450,1473,1132.83,2025-01-21
14457,3860,1582,171.9,2024-06-16
14458,3209,1225,981.79,2024-02-16
14459,1057,782,727.49,2023-05-26
14460,4295,1212,318.4,2025-11-10
14461,185,876,630.8,2024-06-19
14462,3868,1327,974.82,2025-08-12
14463,2587,711,774.84,2025-04-09
14464,2404,1059,1072.26,2025-08-12
14465,923,1056,497.16,2025-02-26
14466,4453,1812,851.49,2025-06-27
14467,3473,850,1210.41,2024-11-19
14468,3246,596,342.43,2024-12-19
14469,4372,1690,1028.75,2023-04-17
14470,4032,1395,219.35,2025-01-30
14471,2038,1654,806.3,2022-11-19
14472,2116,12,770.18,2025-07-22
14473,3644,747,852.17,2024-09-25
14474,1770,1096,575.15,2024-02-12
14475,4395,342,1130.36,2025-06-13
14476,1839,212,1200.83,2022-11-19
14477,1421,1541,892.42,2025-07-01
14478,626,1367,1120.81,2024-10-05
14479,2197,476,560.58,2025-10-17
14480,2700,1069,881.69,2022-11-17
14481,124,1908,1480.78,2023-05-12
14482,2615,1964,1356.95,2023-12-29
14483,3967,1174,844.08,2025-06-04
14484,2059,443,117.79,2025-07-17
14485,1214,958,1395.78,2023-06-29
14486,3644,792,1121.12,2023-08-19
14487,904,779,228.34,2023-07-14
14488,4262,1389,376.86,2025-05-14
14489,1657,994,1038.37,2023-07-12
14490,2165,1575,472.7,2023-08-14
14491,195,1261,1466.08,2023-10-15
14492,2739,165,348.15,2025-08-23
14493,160,1563,887.48,2025-09-09
14494,1047,119,857.49,2025-11-12
14495,1791,764,1229.26,2024-03-02
14496,2196,497,926.69,2023-06-17
14497,4401,1670,1350.29,2023-10-10
14498,4485,488,79.22,2024-02-11
14499,1027,1711,1190.68,2025-11-08
14500,198,892,1055.6,2023-10-19
14501,187,551,567.08,2025-08-12
14502,1742,38,748.01,2023-05-07
14503,923,491,381.63,2024-09-24
14504,1111,1128,547.47,2025-04-09
14505,97,1148,880.02,2024-10-20
14506,3232,1000,356.72,2024-01-23
14507,2342,1284,1382.49,2025-04-30
14508,1461,662,987.94,2022-11-28
14509,554,1430,834.83,2025-02-23
14510,2866,1457,1380.63,2024-03-07
14511,2428,1237,169.67,2025-03-14
14512,174,1257,708.57,2024-01-16
14513,3948,1963,1280.55,2025-09-18
14514,3638,1845,977.09,2024-02-21
14515,3305,859,614.13,2023-11-12
14516,2170,932,47.56,2023-12-09
14517,1239,709,1311.83,2025-11-07
14518,1243,8,1417.39,2024-08-21
14519,2744,1620,881.84,2023-08-10
14520,4446,1931,898.19,2023-01-07
14521,1227,359,831.39,2024-07-30
14522,4151,212,623.63,2025-02-17
14523,3792,1382,1418.68,2024-05-31
14524,1433,1282,462.6,2024-09-27
14525,2707,545,1491.28,2022-12-20
14526,1395,1443,44.16,2023-02-20
14527,3887,799,442.89,2024-02-08
14528,4072,100,217.35,2025-03-21
14529,684,896,310.17,2022-12-29
14530,3233,1532,134.04,2025-03-22
14531,3880,148,641.4,2024-01-12
14532,537,421,516.3,2022-11-23
14533,2532,1628,1295.39,2024-07-14
14534,585,498,673.92,2024-02-29
14535,580,928,1060.47,2023-04-20
14536,2525,1560,1489.39,2023-06-26
14537,2420,783,499.48,2025-04-26
14538,4330,266,1234.95,2025-02-16
14539,2545,1453,462.46,2024-04-29
14540,2899,1602,124.95,2025-10-25
14541,2362,1686,1175.03,2024-04-24
14542,2713,45,1240.75,2025-11-14
14543,2161,1196,566.73,2024-06-15
14544,3569,649,896.37,2023-12-09
14545,2066,1100,560.31,2023-05-26
14546,769,1586,794.31,2024-06-23
14547,1951,203,1021.34,2023-02-07
14548,4416,1,627.06,2023-10-28
14549,2894,60,843.1,2024-07-02
14550,132,1654,812.9,2023-03-17
14551,78,1032,765.96,2023-03-25
14552,4335,27,536.67,2023-08-20
14553,4131,1435,696.01,2024-10-07
14554,1066,1175,1128.04,2023-06-14
14555,3364,721,605.48,2023-01-29
14556,3787,1461,1093.11,2023-09-26
14557,2621,1774,1188.3,2025-09-29
14558,3191,1315,267.17,2024-01-23
14559,1082,601,1283.39,2023-02-22
14560,3262,629,637.24,2023-11-20
14561,1426,762,605.08,2023-02-14
14562,1672,1272,625.76,2023-03-02
14563,1797,1560,675.17,2025-10-26
14564,452,192,475.13,2024-11-30
14565,4033,1949,1375.36,2023-05-08
14566,1855,1520,929.8,2022-12-05
14567,423,554,657.73,2023-10-10
14568,3798,657,1475.85,2025-10-30
14569,623,1776,181.39,2023-06-20
14570,3441,1280,369.29,2022-12-07
14571,1758,1298,173.79,2025-01-14
14572,2193,542,607.4,2024-10-13
14573,3376,693,626.69,2023-09-21
14574,1240,1585,1200.91,2023-03-01
14575,1420,648,330.97,2024-10-25
14576,2765,443,474.08,2024-03-13
14577,252,1729,670.17,2023-11-02
14578,4429,408,197.58,2025-05-07
14579,2773,190,205.47,2025-06-06
14580,3309,809,492.05,2023-02-11
14581,236,1059,917.73,2025-06-04
14582,1811,829,446.68,2024-09-28
14583,802,302,154.16,2025-07-01
14584,4249,1326,1342.51,2024-09-29
14585,2121,1827,800.94,2025-04-12
14586,4088,206,285.64,2024-01-12
14587,2833,1474,1092.9,2025-05-27
14588,3311,1108,34.71,2023-11-29
14589,1745,381,897.49,2023-03-11
14590,797,1023,1435.71,2023-01-04
14591,170,1356,1041.4,2023-07-25
14592,1418,760,795.62,2024-09-15
14593,1904,618,185.07,2023-11-07
14594,543,839,1176.65,2023-04-19
14595,607,673,935.24,2023-04-26
14596,94,1677,1377.14,2023-08-05
14597,77,1077,853.46,2022-12-24
14598,1606,948,249.31,2024-01-06
14599,361,328,1352.81,2024-07-19
14600,594,36,903.75,2023-10-31
14601,2545,591,1395.01,2023-10-04
14602,4043,292,83.47,2024-06-28
14603,3378,1573,627.15,2025-06-03
14604,827,1702,1335.57,2024-07-19
14605,3432,1303,1103.41,2023-12-02
14606,4057,1984,207.42,2025-06-10
14607,3571,1793,401.45,2024-09-21
14608,1763,1418,750.41,2023-11-13
14609,3743,694,85.99,2023-04-22
14610,2749,1539,438.42,2023-02-04
14611,1554,542,936.75,2024-08-17
14612,1701,1687,898.42,2023-08-25
14613,2531,1564,982.6,2023-08-23
14614,2874,404,818.61,2024-04-02
14615,4316,1156,323.43,2025-10-17
14616,691,6,327.36,2023-11-07
14617,269,583,392.01,2025-02-09
14618,1251,1496,421.66,2023-09-19
14619,3653,1422,1080.44,2025-08-25
14620,19,676,914.94,2023-01-03
14621,3863,1869,353.36,2023-09-19
14622,1373,1301,789.24,2023-05-03
14623,1674,1972,45.62,2025-08-23
14624,122,502,86.35,2023-10-20
14625,2891,1517,1375.54,2025-02-22
14626,590,1119,813.97,2023-10-30
14627,4108,723,339.32,2023-01-22
14628,3062,623,1131.88,2025-03-28
14629,6,885,53.56,2023-04-18
14630,1300,688,347.38,2024-11-02
