gestion_id,customer_id,resultado,canal,fecha_gestion
12195,255,Número incorrecto,SMS,2024-03-30
12196,1454,No responde,Email,2024-07-03
12197,1551,Número incorrecto,Llamada,2025-10-15
12198,959,Contactado,SMS,2024-02-23
12199,1738,Promesa de pago,WhatsApp,2025-09-05
12200,1868,Número incorrecto,Llamada,2024-04-03
12201,419,Promesa de pago,Llamada,2025-09-26
12202,9,Promesa de pago,Llamada,2025-11-10
12203,424,No responde,Llamada,2025-11-03
12204,1809,Promesa de pago,WhatsApp,2024-11-19
12205,695,Contactado,Email,2023-12-27
12206,940,Contactado,WhatsApp,2023-11-25
12207,436,Número incorrecto,WhatsApp,2024-12-24
12208,1579,Número incorrecto,Email,2025-03-20
12209,1839,No responde,Llamada,2024-04-17
12210,335,Contactado,WhatsApp,2024-01-24
12211,538,Promesa de pago,Llamada,2024-11-22
12212,1843,Promesa de pago,WhatsApp,2024-05-10
12213,552,Contactado,Email,2025-04-22
12214,725,No responde,WhatsApp,2025-03-04
12215,1242,Contactado,SMS,2024-07-01
12216,142,Número incorrecto,Llamada,2024-08-19
12217,247,Contactado,WhatsApp,2025-06-25
12218,528,Promesa de pago,WhatsApp,2024-09-09
12219,312,Número incorrecto,Email,2024-07-09
12220,1455,Contactado,WhatsApp,2025-08-26
12221,917,Promesa de pago,SMS,2024-06-07
12222,1890,Contactado,Llamada,2024-03-21
12223,1882,Promesa de pago,Email,2024-08-06
12224,1844,Número incorrecto,WhatsApp,2024-01-23
12225,95,No responde,SMS,2024-08-17
12226,410,No responde,SMS,2024-02-07
12227,1423,Promesa de pago,WhatsApp,2024-01-15
12228,385,Promesa de pago,WhatsApp,2024-08-20
12229,1176,No responde,Email,2025-08-11
12230,360,No responde,WhatsApp,2025-04-04
12231,1643,No responde,SMS,2024-12-28
12232,1499,Número incorrecto,Email,2025-06-09
12233,1896,Promesa de pago,Email,2024-10-02
12234,1822,Promesa de pago,WhatsApp,2024-04-19
12235,739,Promesa de pago,SMS,2024-05-01
12236,506,No responde,WhatsApp,2025-07-02
12237,1141,Promesa de pago,SMS,2025-06-02
12238,812,Contactado,Email,2024-05-18
12239,862,Promesa de pago,Email,2024-10-18
12240,1672,No responde,SMS,2025-06-10
12241,1637,Número incorrecto,Email,2024-04-30
12242,673,No responde,Llamada,2025-04-09
12243,388,Contactado,SMS,2023-11-30
12244,1651,Número incorrecto,Llamada,2024-11-20
12245,1038,No responde,SMS,2024-03-23
12246,1857,Promesa de pago,Email,2023-11-24
12247,1784,No responde,Llamada,2025-04-07
12248,1862,Promesa de pago,SMS,2025-05-26
12249,1739,Número incorrecto,WhatsApp,2024-08-02
12250,1883,Número incorrecto,Llamada,2024-12-19
12251,1357,Número incorrecto,Email,2023-11-25
12252,1651,Promesa de pago,SMS,2024-06-09
12253,1234,Número incorrecto,SMS,2024-09-26
12254,1312,No responde,Llamada,2025-08-26
12255,336,No responde,WhatsApp,2024-11-16
12256,1615,Promesa de pago,Llamada,2025-06-22
12257,816,Número incorrecto,Email,2025-04-06
12258,1767,Número incorrecto,Email,2025-04-09
12259,1667,Contactado,Email,2025-03-01
12260,1833,Contactado,SMS,2025-10-15
12261,1787,No responde,WhatsApp,2024-04-18
12262,1083,Promesa de pago,Email,2025-10-21
12263,88,Promesa de pago,SMS,2025-06-02
12264,969,No responde,Llamada,2024-07-14
12265,1843,No responde,WhatsApp,2025-03-12
12266,1607,Contactado,SMS,2024-09-10
12267,11,Contactado,WhatsApp,2025-04-07
12268,1135,Número incorrecto,WhatsApp,2025-03-22
12269,1195,Promesa de pago,WhatsApp,2024-07-27
12270,1037,No responde,WhatsApp,2025-05-04
12271,433,Número incorrecto,Llamada,2023-12-02
12272,1138,Número incorrecto,WhatsApp,2025-09-08
12273,1275,Número incorrecto,SMS,2024-12-17
12274,788,Promesa de pago,SMS,2024-05-16
12275,1259,Número incorrecto,Llamada,2024-07-15
12276,999,Promesa de pago,Llamada,2025-01-06
12277,1778,Número incorrecto,WhatsApp,2024-11-15
12278,1176,Promesa de pago,SMS,2025-10-22
12279,714,Contactado,Llamada,2024-02-21
12280,1895,Contactado,Llamada,2025-05-06
12281,47,Contactado,SMS,2024-04-22
12282,1821,Contactado,Email,2025-05-05
12283,938,Contactado,SMS,2025-02-11
12284,999,Número incorrecto,SMS,2024-04-08
12285,1577,Contactado,SMS,2025-07-05
12286,1215,No responde,WhatsApp,2024-10-08
12287,160,Contactado,SMS,2024-04-22
12288,504,Promesa de pago,Email,2025-10-14
12289,1993,No responde,WhatsApp,2024-10-01
12290,765,Contactado,SMS,2025-01-04
12291,1626,Número incorrecto,SMS,2024-05-20
12292,1528,Contactado,SMS,2024-07-23
12293,1029,Número incorrecto,WhatsApp,2025-03-06
12294,1858,Promesa de pago,SMS,2025-05-08
12295,1476,Número incorrecto,Email,2024-07-08
12296,1506,Promesa de pago,Email,2025-06-10
12297,1021,Número incorrecto,Email,2025-07-01
12298,1240,No responde,WhatsApp,2024-11-13
12299,1711,No responde,SMS,2024-02-29
12300,1723,Número incorrecto,Email,2024-03-07
12301,1256,Contactado,WhatsApp,2024-11-29
12302,488,Número incorrecto,WhatsApp,2025-07-02
12303,1937,Contactado,Llamada,2024-05-15
12304,700,Contactado,WhatsApp,2025-05-08
12305,765,Contactado,Email,2024-08-03
12306,535,Contactado,WhatsApp,2025-06-17
12307,1088,Promesa de pago,Llamada,2025-05-16
12308,1152,Promesa de pago,WhatsApp,2024-04-13
12309,1923,No responde,Email,2025-10-20
12310,1979,Número incorrecto,Llamada,2024-03-28
12311,1014,Contactado,WhatsApp,2025-04-17
12312,1396,Promesa de pago,WhatsApp,2025-01-22
12313,602,Contactado,SMS,2024-11-12
12314,618,Número incorrecto,Llamada,2025-08-08
12315,1864,Promesa de pago,SMS,2024-04-13
12316,659,No responde,Llamada,2024-01-14
12317,1714,Contactado,Llamada,2024-02-01
12318,1597,Promesa de pago,Llamada,2025-03-06
12319,302,Contactado,Email,2024-11-11
12320,984,Número incorrecto,Email,2025-04-17
12321,860,Número incorrecto,SMS,2025-09-11
12322,632,Número incorrecto,Llamada,2025-01-20
12323,1037,Promesa de pago,Email,2025-02-10
12324,230,Promesa de pago,Email,2025-04-17
12325,1354,Número incorrecto,Llamada,2024-07-19
12326,276,Contactado,SMS,2024-06-24
12327,1273,Promesa de pago,Llamada,2025-09-01
12328,1897,No responde,SMS,2024-03-30
12329,178,Contactado,Email,2025-03-09
12330,1338,Número incorrecto,SMS,2023-12-25
12331,404,Número incorrecto,SMS,2023-12-30
12332,1166,Promesa de pago,Email,2025-08-16
12333,1132,No responde,SMS,2023-11-21
12334,1446,No responde,SMS,2024-10-23
12335,233,Número incorrecto,SMS,2025-08-03
12336,974,No responde,Email,2025-01-26
12337,567,No responde,SMS,2025-05-25
12338,1991,Promesa de pago,WhatsApp,2024-11-25
12339,1764,Promesa de pago,WhatsApp,2025-05-20
12340,1416,Número incorrecto,SMS,2025-08-28
12341,526,Promesa de pago,Email,2025-08-15
12342,678,Promesa de pago,Llamada,2024-09-09
12343,727,Contactado,Llamada,2025-03-09
12344,20,No responde,Email,2025-06-28
12345,134,Promesa de pago,Email,2024-06-05
12346,214,Número incorrecto,SMS,2024-11-01
12347,273,Promesa de pago,WhatsApp,2024-01-12
12348,1152,Número incorrecto,WhatsApp,2024-02-04
12349,1056,Promesa de pago,WhatsApp,2025-04-17
12350,1627,Número incorrecto,WhatsApp,2024-09-14
12351,297,No responde,Email,2025-06-04
12352,1309,Contactado,SMS,2024-10-23
12353,1531,Contactado,Email,2024-03-28
12354,920,Número incorrecto,Email,2024-07-06
12355,657,Contactado,WhatsApp,2025-02-14
12356,1278,Contactado,WhatsApp,2025-07-02
12357,1886,Número incorrecto,Email,2024-01-09
12358,756,Contactado,WhatsApp,2025-05-20
12359,1595,Contactado,Llamada,2025-10-24
12360,371,Promesa de pago,WhatsApp,2024-05-18
12361,819,Número incorrecto,Llamada,2024-07-01
12362,532,Contactado,WhatsApp,2025-02-17
12363,1149,Promesa de pago,SMS,2024-12-10
12364,1400,Contactado,WhatsApp,2024-01-25
12365,755,Número incorrecto,Llamada,2024-02-15
12366,254,Número incorrecto,WhatsApp,2025-08-04
12367,192,Promesa de pago,WhatsApp,2025-08-01
12368,957,Número incorrecto,SMS,2024-08-18
12369,496,No responde,Llamada,2025-05-27
12370,712,Número incorrecto,WhatsApp,2025-01-31
12371,1733,No responde,Email,2025-04-27
12372,97,No responde,Llamada,2025-05-07
12373,1404,Número incorrecto,WhatsApp,2023-12-27
12374,413,Promesa de pago,WhatsApp,2024-07-14
12375,719,Promesa de pago,SMS,2025-05-03
12376,1790,Número incorrecto,Email,2025-04-18
12377,233,Contactado,Email,2024-02-01
12378,1345,Promesa de pago,Llamada,2025-06-22
12379,604,Promesa de pago,SMS,2025-02-10
12380,450,Promesa de pago,Llamada,2025-02-24
12381,1650,Número incorrecto,Llamada,2025-07-19
12382,760,Promesa de pago,Llamada,2024-12-14
12383,922,Promesa de pago,Email,2025-01-10
12384,1715,Promesa de pago,SMS,2025-06-07
12385,7,Promesa de pago,SMS,2024-05-14
12386,264,Promesa de pago,Llamada,2024-01-06
12387,1399,Promesa de pago,Llamada,2025-09-07
12388,483,No responde,WhatsApp,2025-09-22
12389,454,Contactado,Email,2023-12-31
12390,149,Número incorrecto,Llamada,2025-05-02
12391,1483,Promesa de pago,SMS,2025-03-29
12392,1655,Contactado,Llamada,2025-06-19
12393,746,Número incorrecto,Email,2025-06-04
12394,731,Contactado,Llamada,2024-02-01
12395,383,Promesa de pago,Llamada,2024-06-19
12396,98,Promesa de pago,Llamada,2024-12-02
12397,1282,Número incorrecto,Email,2025-06-10
12398,296,No responde,SMS,2025-07-31
12399,432,Contactado,Email,2024-03-08
12400,1427,No responde,Email,2024-06-22
12401,812,Contactado,WhatsApp,2025-08-12
12402,976,Número incorrecto,Email,2024-11-05
12403,655,Contactado,Llamada,2025-11-01
12404,355,No responde,Llamada,2025-03-01
12405,1890,No responde,Email,2024-02-18
12406,1644,Promesa de pago,Llamada,2025-04-03
12407,224,No responde,WhatsApp,2024-05-29
12408,685,Promesa de pago,WhatsApp,2025-05-05
12409,174,Promesa de pago,Llamada,2024-04-09
12410,505,Contactado,WhatsApp,2025-07-29
12411,1931,Promesa de pago,Email,2024-07-27
12412,1637,Contactado,SMS,2024-02-20
12413,939,No responde,Llamada,2024-03-28
12414,1448,Promesa de pago,SMS,2023-12-25
12415,502,No responde,Llamada,2025-07-10
12416,97,Número incorrecto,Email,2025-09-13
12417,1576,Contactado,SMS,2024-03-23
12418,1390,No responde,Llamada,2024-12-13
12419,1634,No responde,WhatsApp,2024-07-24
12420,1186,Contactado,WhatsApp,2024-12-08
12421,53,Promesa de pago,Email,2024-09-09
12422,1022,Número incorrecto,SMS,2025-11-05
12423,1886,Número incorrecto,SMS,2024-04-05
12424,452,Contactado,Email,2024-04-18
12425,341,Contactado,SMS,2024-07-05
12426,8,Número incorrecto,SMS,2023-12-14
12427,331,Número incorrecto,Llamada,2025-04-13
12428,1741,Número incorrecto,Llamada,2025-01-27
12429,1365,Número incorrecto,SMS,2024-07-14
12430,1253,Promesa de pago,SMS,2025-08-30
12431,1327,Promesa de pago,Llamada,2025-04-08
12432,1035,Número incorrecto,Email,2024-11-21
12433,1614,Promesa de pago,SMS,2025-05-18
12434,1940,Número incorrecto,SMS,2024-05-20
12435,204,Contactado,WhatsApp,2024-05-07
12436,1231,Contactado,Email,2023-11-17
12437,346,Número incorrecto,Email,2025-06-09
12438,815,Promesa de pago,Email,2024-09-04
12439,109,Promesa de pago,Email,2025-10-24
12440,503,Promesa de pago,SMS,2024-03-23
12441,576,Número incorrecto,SMS,2025-08-08
12442,1159,Promesa de pago,SMS,2024-05-15
12443,241,Contactado,Email,2024-11-18
12444,1448,Promesa de pago,Llamada,2024-11-12
12445,490,Número incorrecto,SMS,2024-10-07
12446,1040,Promesa de pago,Llamada,2025-11-16
12447,941,Número incorrecto,Llamada,2024-05-31
12448,815,Promesa de pago,Email,2025-03-15
12449,1532,Número incorrecto,WhatsApp,2025-02-09
12450,1232,No responde,Email,2024-11-11
12451,258,Contactado,Email,2025-02-10
12452,1368,Promesa de pago,SMS,2025-06-15
12453,1304,Promesa de pago,SMS,2024-09-10
12454,409,Número incorrecto,WhatsApp,2024-03-22
12455,326,Promesa de pago,Llamada,2024-08-14
12456,1519,Promesa de pago,WhatsApp,2024-12-12
12457,86,No responde,WhatsApp,2025-05-14
12458,1755,Contactado,Email,2025-11-09
12459,1743,Número incorrecto,WhatsApp,2024-08-11
12460,559,Promesa de pago,SMS,2024-04-13
12461,1741,Contactado,Email,2025-11-15
12462,169,Número incorrecto,SMS,2024-10-19
12463,568,No responde,Llamada,2023-12-23
12464,1211,Promesa de pago,Llamada,2024-12-24
12465,920,Promesa de pago,Llamada,2024-02-15
12466,901,Contactado,SMS,2025-03-11
12467,459,Contactado,WhatsApp,2024-09-16
12468,1941,Número incorrecto,Email,2025-10-03
12469,903,Contactado,Email,2025-03-22
12470,1566,Contactado,Email,2023-11-21
12471,432,Promesa de pago,WhatsApp,2025-04-20
12472,640,Promesa de pago,Email,2025-04-11
12473,539,No responde,SMS,2024-01-06
12474,1687,Promesa de pago,WhatsApp,2024-01-02
12475,793,Contactado,Llamada,2024-08-04
12476,1250,Contactado,Email,2024-06-18
12477,1343,Promesa de pago,WhatsApp,2025-07-30
12478,409,Promesa de pago,SMS,2024-06-18
12479,1084,No responde,SMS,2024-03-01
12480,1787,Promesa de pago,Llamada,2024-07-31
12481,273,Contactado,Email,2024-04-19
12482,1854,Promesa de pago,SMS,2025-07-21
12483,163,Número incorrecto,Llamada,2024-02-28
12484,1645,No responde,SMS,2024-06-24
12485,1313,No responde,WhatsApp,2024-12-07
12486,1627,No responde,Email,2024-11-27
12487,962,No responde,Email,2024-05-24
12488,176,Promesa de pago,SMS,2024-11-02
12489,816,No responde,Email,2024-09-06
12490,1005,Promesa de pago,SMS,2024-03-24
12491,603,Promesa de pago,WhatsApp,2025-01-27
12492,1670,Promesa de pago,Email,2024-04-02
12493,741,Número incorrecto,Llamada,2024-01-21
12494,221,No responde,SMS,2024-03-08
12495,1182,Promesa de pago,Llamada,2025-01-21
12496,232,No responde,WhatsApp,2024-02-29
12497,1339,Contactado,Email,2024-05-12
12498,721,No responde,WhatsApp,2024-02-25
12499,1040,Contactado,Email,2023-11-18
12500,1071,Número incorrecto,Email,2025-07-16
12501,1416,Promesa de pago,SMS,2023-11-27
12502,433,Promesa de pago,WhatsApp,2025-09-23
12503,35,Número incorrecto,Llamada,2024-01-22
12504,208,Número incorrecto,WhatsApp,2024-02-17
12505,907,Contactado,Email,2024-02-23
12506,295,No responde,Llamada,2025-01-29
12507,1223,No responde,Email,2025-04-26
12508,1967,Promesa de pago,WhatsApp,2024-04-13
12509,1501,Número incorrecto,WhatsApp,2024-03-23
12510,1508,No responde,Email,2025-01-27
12511,1698,Número incorrecto,SMS,2025-05-31
12512,1316,Contactado,Email,2025-09-25
12513,483,Número incorrecto,WhatsApp,2025-07-11
12514,124,No responde,Llamada,2025-09-15
12515,732,Número incorrecto,Llamada,2024-09-10
12516,1236,Contactado,WhatsApp,2025-11-04
12517,1234,Promesa de pago,WhatsApp,2025-04-08
12518,627,Número incorrecto,SMS,2024-06-29
12519,1648,Promesa de pago,WhatsApp,2024-05-05
12520,1692,No responde,Llamada,2024-11-05
12521,307,No responde,Llamada,2024-07-08
12522,1658,Contactado,SMS,2025-04-05
12523,1408,Número incorrecto,Llamada,2024-11-18
12524,1990,Contactado,WhatsApp,2024-09-24
12525,1124,No responde,Email,2025-03-13
12526,1223,Número incorrecto,Email,2024-05-08
12527,1189,Promesa de pago,WhatsApp,2024-08-30
12528,45,Contactado,Llamada,2024-11-06
12529,559,Promesa de pago,WhatsApp,2024-09-01
12530,1619,No responde,Email,2023-12-06
12531,669,No responde,SMS,2024-06-22
12532,888,Promesa de pago,SMS,2024-11-02
12533,222,Número incorrecto,SMS,2025-06-24
12534,1331,No responde,SMS,2024-08-14
12535,1996,Contactado,Llamada,2024-05-07
12536,282,Promesa de pago,Email,2025-03-30
12537,1314,Contactado,SMS,2025-08-07
12538,1265,Número incorrecto,Llamada,2025-04-14
12539,1819,Contactado,WhatsApp,2024-12-27
12540,1419,Promesa de pago,SMS,2024-11-25
12541,785,Contactado,WhatsApp,2024-02-17
12542,184,Número incorrecto,Email,2025-02-09
12543,59,Contactado,Email,2024-02-05
12544,1080,No responde,Email,2025-11-16
12545,1210,Promesa de pago,SMS,2024-02-13
12546,986,Número incorrecto,SMS,2025-01-22
12547,69,Promesa de pago,WhatsApp,2025-09-25
12548,722,Número incorrecto,Llamada,2024-05-04
12549,1203,Contactado,Llamada,2025-01-25
12550,1404,Promesa de pago,Email,2024-07-21
12551,1752,No responde,Email,2025-07-05
12552,633,Contactado,Email,2024-01-02
12553,633,No responde,SMS,2024-09-27
12554,1884,No responde,WhatsApp,2025-07-26
12555,378,Contactado,Llamada,2024-02-19
12556,18,Promesa de pago,Llamada,2025-03-01
12557,1286,Contactado,Llamada,2025-10-16
12558,923,Promesa de pago,Llamada,2025-05-15
12559,1179,Contactado,Llamada,2024-04-06
12560,752,No responde,Llamada,2024-07-08
12561,1632,Número incorrecto,Llamada,2025-05-02
12562,1623,Promesa de pago,Llamada,2024-02-25
12563,1346,Número incorrecto,Llamada,2024-02-02
12564,1718,Contactado,Llamada,2025-08-20
12565,1192,Contactado,WhatsApp,2023-11-30
12566,950,No responde,WhatsApp,2024-10-04
12567,1347,Promesa de pago,Llamada,2024-01-19
12568,1924,Contactado,Email,2025-09-27
12569,1803,Promesa de pago,SMS,2025-07-12
12570,588,Número incorrecto,Llamada,2025-01-06
12571,1729,Contactado,Email,2024-09-10
12572,835,Promesa de pago,Llamada,2024-03-07
12573,1954,Promesa de pago,Llamada,2025-01-07
12574,902,Promesa de pago,Email,2024-03-09
12575,1244,No responde,WhatsApp,2025-04-25
12576,794,Contactado,Email,2025-03-02
12577,877,No responde,WhatsApp,2024-08-11
12578,916,Número incorrecto,Email,2025-06-23
12579,285,Contactado,WhatsApp,2024-03-13
12580,1789,Número incorrecto,Llamada,2025-04-28
12581,1886,Número incorrecto,Llamada,2025-04-26
12582,1946,Promesa de pago,Email,2024-12-21
12583,1617,No responde,Email,2024-08-28
12584,933,Contactado,SMS,2023-12-14
12585,1165,No responde,Email,2025-06-05
12586,1235,Promesa de pago,SMS,2024-06-14
12587,896,Número incorrecto,SMS,2025-08-29
12588,165,Número incorrecto,Llamada,2024-10-20
12589,337,Contactado,Email,2025-10-10
12590,1402,Promesa de pago,Email,2024-05-31
12591,1335,Contactado,Llamada,2024-10-11
12592,1202,Número incorrecto,Email,2024-10-20
12593,457,Número incorrecto,Email,2023-12-23
12594,887,Promesa de pago,Email,2024-08-29
12595,482,Promesa de pago,Email,2025-03-26
12596,1953,No responde,Email,2025-01-28
12597,1631,Promesa de pago,Email,2023-12-30
12598,71,Contactado,SMS,2025-11-05
12599,1969,Contactado,Email,2023-11-24
12600,1600,Promesa de pago,SMS,2024-12-22
12601,1029,No responde,WhatsApp,2024-08-31
12602,489,Número incorrecto,Email,2024-08-02
12603,249,Promesa de pago,WhatsApp,2025-05-22
12604,1797,Promesa de pago,Llamada,2024-11-30
12605,222,Número incorrecto,SMS,2024-01-19
12606,1355,Número incorrecto,WhatsApp,2025-09-10
12607,1677,Número incorrecto,Email,2025-01-16
12608,1049,No responde,SMS,2024-05-09
12609,1356,No responde,Email,2025-05-19
12610,1710,No responde,Llamada,2025-01-04
12611,1956,Contactado,SMS,2024-06-20
12612,1168,No responde,Email,2023-11-21
12613,1082,Contactado,WhatsApp,2024-02-17
12614,864,No responde,SMS,2024-09-15
12615,1552,Número incorrecto,Email,2023-11-26
12616,1684,Número incorrecto,Email,2024-10-31
12617,1414,No responde,SMS,2024-09-24
12618,941,Contactado,WhatsApp,2024-06-27
12619,1726,Contactado,Email,2025-06-03
12620,231,Contactado,WhatsApp,2024-07-13
12621,663,Promesa de pago,Email,2025-06-04
12622,1813,Promesa de pago,Email,2024-01-14
12623,1203,No responde,SMS,2024-12-21
12624,1779,Promesa de pago,Email,2024-07-30
12625,1902,No responde,Llamada,2024-12-13
12626,1294,Promesa de pago,Llamada,2024-08-23
12627,1237,Promesa de pago,Llamada,2024-10-28
12628,1798,Número incorrecto,Email,2024-09-19
12629,1940,Contactado,SMS,2025-05-07
12630,273,Número incorrecto,SMS,2025-04-08
12631,187,No responde,WhatsApp,2025-01-04
12632,60,No responde,SMS,2024-12-20
12633,495,No responde,SMS,2025-07-22
12634,108,Promesa de pago,SMS,2025-10-04
12635,1727,Contactado,WhatsApp,2025-02-03
12636,1515,No responde,Email,2025-04-10
12637,1760,No responde,WhatsApp,2024-07-03
12638,1359,Contactado,Email,2024-01-20
12639,358,No responde,SMS,2025-08-01
12640,280,Número incorrecto,Email,2024-08-14
12641,55,Contactado,SMS,2024-05-17
12642,1254,Número incorrecto,SMS,2025-04-07
12643,1560,Número incorrecto,Email,2024-05-04
12644,299,Contactado,SMS,2025-10-24
12645,574,Promesa de pago,Llamada,2025-08-30
12646,1178,Contactado,WhatsApp,2025-05-10
12647,1470,Número incorrecto,SMS,2025-09-25
12648,1844,Contactado,SMS,2025-04-01
12649,239,Número incorrecto,SMS,2025-07-19
12650,1740,Contactado,WhatsApp,2025-05-25
12651,342,No responde,Email,2025-05-04
12652,1238,Contactado,Email,2025-05-12
12653,1614,Número incorrecto,Llamada,2024-10-22
12654,212,Número incorrecto,WhatsApp,2024-03-22
12655,280,No responde,WhatsApp,2025-04-28
12656,973,Número incorrecto,Llamada,2025-09-12
12657,665,Número incorrecto,WhatsApp,2024-07-07
12658,1262,No responde,Email,2025-09-04
12659,1203,Número incorrecto,Email,2024-02-03
12660,623,Contactado,Llamada,2024-07-28
12661,193,No responde,Llamada,2024-12-06
12662,1020,Contactado,Llamada,2024-03-27
12663,717,Contactado,WhatsApp,2025-04-28
12664,818,No responde,Llamada,2023-12-30
12665,355,Número incorrecto,Email,2025-04-08
12666,398,Número incorrecto,Email,2025-04-17
12667,130,Número incorrecto,WhatsApp,2025-06-14
12668,899,No responde,SMS,2025-06-21
12669,941,Número incorrecto,Email,2024-04-17
12670,1732,No responde,Email,2024-03-02
12671,1800,Promesa de pago,SMS,2024-01-30
12672,1779,Número incorrecto,WhatsApp,2025-02-06
12673,1736,No responde,SMS,2023-12-20
12674,1880,Promesa de pago,SMS,2024-08-20
12675,781,Contactado,Email,2025-09-06
12676,1330,Número incorrecto,Email,2025-03-16
12677,937,Promesa de pago,Email,2024-06-24
12678,1168,No responde,Email,2023-12-02
12679,778,Número incorrecto,WhatsApp,2025-04-29
12680,1303,Contactado,Llamada,2024-07-21
12681,1405,Promesa de pago,Llamada,2024-08-21
12682,1743,No responde,Llamada,2024-08-01
12683,448,Promesa de pago,WhatsApp,2025-08-27
12684,1447,No responde,Email,2024-10-05
12685,1371,No responde,Llamada,2024-01-03
12686,1041,Contactado,WhatsApp,2024-06-18
12687,286,No responde,Llamada,2025-11-07
12688,1642,Contactado,Email,2025-11-12
12689,107,No responde,Llamada,2024-05-15
12690,1462,No responde,Llamada,2024-09-03
12691,373,Número incorrecto,WhatsApp,2024-08-12
12692,754,Contactado,WhatsApp,2024-11-22
12693,1973,Número incorrecto,Email,2024-02-21
12694,1787,Número incorrecto,SMS,2025-04-17
12695,963,Contactado,Llamada,2025-01-24
12696,492,No responde,WhatsApp,2024-12-28
12697,395,Contactado,WhatsApp,2023-11-29
12698,109,Promesa de pago,Email,2024-06-11
12699,1634,Promesa de pago,Email,2024-09-06
12700,775,Número incorrecto,SMS,2025-10-06
12701,1709,Número incorrecto,Llamada,2024-05-17
12702,143,No responde,WhatsApp,2023-12-06
12703,1302,Promesa de pago,SMS,2025-03-09
12704,1378,Promesa de pago,Email,2024-02-20
12705,1962,Número incorrecto,SMS,2025-03-23
12706,1772,Número incorrecto,Llamada,2024-09-13
12707,917,Promesa de pago,WhatsApp,2024-09-09
12708,388,Contactado,Email,2024-07-10
12709,733,Número incorrecto,Email,2025-07-17
12710,364,Número incorrecto,SMS,2024-07-12
12711,1399,No responde,WhatsApp,2024-01-14
12712,575,Contactado,Email,2025-01-09
12713,1842,Número incorrecto,SMS,2025-10-10
12714,1182,Contactado,Llamada,2024-06-07
12715,1317,Promesa de pago,WhatsApp,2024-03-06
12716,1506,Promesa de pago,SMS,2024-08-06
12717,515,No responde,SMS,2025-02-02
12718,518,No responde,Email,2024-09-05
12719,486,Número incorrecto,WhatsApp,2025-03-17
12720,549,Promesa de pago,Llamada,2024-05-08
12721,1728,Número incorrecto,SMS,2025-01-12
12722,1245,Promesa de pago,Email,2024-10-09
12723,1619,Promesa de pago,Llamada,2024-04-20
12724,1810,Promesa de pago,SMS,2024-01-02
12725,1616,Número incorrecto,Llamada,2025-08-13
12726,489,No responde,SMS,2024-06-06
12727,828,Número incorrecto,Email,2025-05-08
12728,717,Contactado,Email,2024-02-04
12729,1594,Promesa de pago,Email,2025-02-14
12730,849,No responde,SMS,2024-05-21
12731,1015,Promesa de pago,WhatsApp,2024-05-15
12732,240,Número incorrecto,Llamada,2024-01-26
12733,181,Contactado,Llamada,2025-07-24
12734,1687,Número incorrecto,Email,2024-03-17
12735,1078,No responde,WhatsApp,2024-10-28
12736,701,Número incorrecto,SMS,2025-11-12
12737,1788,Contactado,Email,2025-07-31
12738,561,No responde,Llamada,2025-03-24
12739,1606,Contactado,WhatsApp,2025-06-23
12740,866,Número incorrecto,WhatsApp,2025-07-18
12741,219,Promesa de pago,WhatsApp,2024-10-17
12742,364,No responde,SMS,2024-11-15
12743,984,Contactado,SMS,2024-06-19
12744,1363,Promesa de pago,Email,2025-05-21
12745,1883,Contactado,WhatsApp,2025-08-07
12746,1769,Promesa de pago,SMS,2025-08-12
12747,1978,Contactado,WhatsApp,2025-01-08
12748,694,Contactado,WhatsApp,2024-05-27
12749,1754,No responde,WhatsApp,2025-05-28
12750,1461,Contactado,SMS,2024-02-02
12751,923,Contactado,Llamada,2025-10-18
12752,364,No responde,Llamada,2024-11-07
12753,712,Contactado,WhatsApp,2025-05-01
12754,182,Promesa de pago,WhatsApp,2025-11-09
12755,1939,Número incorrecto,Email,2024-03-01
12756,374,No responde,SMS,2024-10-09
12757,773,Contactado,SMS,2025-11-08
12758,1575,No responde,Llamada,2024-04-10
12759,1898,Número incorrecto,Email,2025-01-02
12760,1208,Promesa de pago,Llamada,2024-11-27
12761,1711,Contactado,Email,2025-09-08
12762,1462,No responde,Email,2025-07-12
12763,143,No responde,Email,2025-01-11
12764,1464,Promesa de pago,Email,2025-10-31
12765,68,Número incorrecto,WhatsApp,2024-09-21
12766,202,No responde,Llamada,2025-06-24
12767,894,Promesa de pago,SMS,2025-09-19
12768,1658,No responde,Llamada,2024-08-25
12769,249,Contactado,SMS,2025-01-31
12770,44,Promesa de pago,Llamada,2024-04-18
12771,926,Número incorrecto,Email,2024-05-08
12772,1291,Contactado,SMS,2024-11-23
12773,729,Promesa de pago,Llamada,2025-09-28
12774,368,No responde,Llamada,2025-04-16
12775,170,Contactado,Llamada,2025-02-14
12776,792,No responde,SMS,2025-04-01
12777,1435,Número incorrecto,SMS,2024-03-20
12778,846,Número incorrecto,WhatsApp,2024-03-25
12779,870,Promesa de pago,Email,2025-01-22
12780,1917,Promesa de pago,Email,2024-05-20
12781,140,Contactado,Llamada,2024-12-26
12782,979,Contactado,Email,2024-11-05
12783,17,Contactado,WhatsApp,2025-04-26
12784,436,Contactado,Llamada,2025-04-05
12785,1563,Promesa de pago,Email,2024-12-07
12786,411,Contactado,Llamada,2024-09-26
12787,1590,Número incorrecto,Llamada,2024-03-19
