debt_id,customer_id,product_id,monto_deuda,fecha_vencimiento,estado
1751,1605,13,8880.57,2024-11-15,Vencida
1752,1862,3,13144.0,2025-03-01,Vencida
1753,1551,1,18289.66,2023-04-27,Vencida
1754,1637,12,15081.18,2023-09-24,Vigente
1755,974,1,16453.09,2023-05-30,Vigente
1756,713,19,8175.15,2023-08-22,Vencida
1757,843,19,11373.55,2023-04-25,Vigente
1758,662,19,3163.66,2024-04-14,Vencida
1759,1610,2,17890.76,2025-09-04,Vigente
1760,1622,4,13652.8,2024-01-01,Vencida
1761,853,20,9877.54,2023-09-17,Vencida
1762,546,1,12432.41,2025-09-27,Vencida
1763,1875,15,6212.68,2025-09-14,Castigada
1764,470,8,5026.76,2025-03-12,Vencida
1765,1769,3,15851.99,2025-03-13,Vencida
1766,1138,4,2368.25,2023-03-01,Vencida
1767,457,11,16146.97,2023-10-12,Vencida
1768,1929,17,5504.18,2023-08-01,Vencida
1769,1631,12,14028.25,2023-09-10,Vencida
1770,1889,9,1514.97,2025-08-08,Castigada
1771,822,17,15409.57,2023-06-26,Vigente
1772,468,1,16878.85,2025-10-04,Vencida
1773,727,16,6976.63,2023-06-28,Vigente
1774,837,13,11939.37,2025-01-11,Vencida
1775,1193,15,9095.7,2023-03-22,Castigada
1776,1514,17,6932.43,2022-11-18,Vencida
1777,617,7,105.07,2024-12-29,Vencida
1778,1789,10,16909.99,2023-12-28,Vigente
1779,1302,1,16665.08,2025-02-09,Vigente
1780,1661,6,10737.81,2022-11-20,Vencida
1781,1443,15,9177.13,2023-12-03,Vigente
1782,1410,17,3472.58,2023-08-14,Vencida
1783,635,8,7920.76,2022-12-30,Vigente
1784,110,11,15720.07,2023-02-01,Vencida
1785,95,7,13053.24,2025-07-13,Vencida
1786,1687,15,17759.64,2023-05-23,Vencida
1787,1149,1,2870.95,2024-12-07,Vencida
1788,1457,11,7004.85,2024-02-03,Vencida
1789,1035,20,1244.59,2025-02-21,Vigente
1790,1332,8,111.95,2024-06-29,Vencida
1791,1684,13,15406.51,2024-09-17,Vigente
1792,1880,4,2392.95,2025-09-23,Vencida
1793,1336,2,8692.75,2023-02-10,Castigada
1794,1672,1,12584.66,2025-05-29,Vigente
1795,1976,12,5556.58,2025-08-26,Vencida
1796,1018,15,17000.0,2022-11-25,Vencida
1797,890,11,13545.96,2025-10-02,Vigente
1798,1005,20,3052.68,2023-10-17,Vencida
1799,603,6,1046.6,2025-09-22,Vigente
1800,778,20,3928.19,2023-01-12,Vencida
1801,1584,17,13956.82,2024-03-12,Vencida
1802,629,11,8056.11,2023-02-18,Vencida
1803,639,7,9882.25,2024-11-22,Vigente
1804,964,8,8594.48,2024-07-07,Vencida
1805,394,2,3119.56,2024-04-11,Vigente
1806,1567,14,6789.71,2024-10-15,Vencida
1807,761,19,14664.42,2023-01-22,Vigente
1808,1685,14,6592.6,2023-05-03,Castigada
1809,887,2,15155.19,2023-01-05,Vencida
1810,290,3,3092.01,2024-12-06,Castigada
1811,1722,4,3235.97,2024-07-11,Vencida
1812,1685,19,12359.29,2024-05-06,Vencida
1813,739,8,8999.56,2022-11-24,Vencida
1814,73,8,7913.69,2025-07-30,Vencida
1815,118,2,9606.44,2023-09-08,Vencida
1816,1047,6,4648.99,2025-01-08,Vencida
1817,240,2,1347.78,2023-01-09,Vencida
1818,1509,18,10327.81,2025-02-12,Vigente
1819,55,18,10882.07,2025-10-06,Vigente
1820,1894,6,12687.26,2025-06-22,Vencida
1821,1715,1,18213.21,2024-07-14,Vencida
1822,306,14,11376.39,2025-08-07,Vigente
1823,858,12,16379.79,2025-10-27,Castigada
1824,869,4,9452.21,2023-01-08,Vigente
1825,1101,7,15587.4,2024-09-11,Vencida
1826,710,13,6531.27,2024-12-08,Vencida
1827,1150,2,15373.4,2022-12-11,Vencida
1828,89,18,8532.7,2025-04-17,Vigente
1829,1826,12,17516.73,2024-01-07,Vigente
1830,1658,5,12598.16,2025-02-22,Vencida
1831,863,9,8608.08,2024-07-18,Vencida
1832,748,20,19903.55,2024-02-02,Vigente
1833,1554,4,3503.55,2025-12-04,Vencida
1834,731,4,13222.97,2024-12-05,Vigente
1835,1421,7,15299.71,2025-09-24,Vencida
1836,964,2,368.09,2023-06-27,Vigente
1837,1478,3,13678.48,2025-09-19,Vencida
1838,318,17,17548.9,2024-06-15,Vencida
1839,277,17,2336.75,2025-08-24,Castigada
1840,1082,3,7783.15,2023-03-23,Vigente
1841,267,11,2551.2,2023-06-22,Vencida
1842,1285,19,9872.98,2024-08-26,Vencida
1843,1397,1,10402.08,2025-01-22,Vencida
1844,985,17,18241.21,2024-10-08,Vencida
1845,1137,14,2972.2,2023-11-18,Castigada
1846,980,14,19595.97,2024-10-29,Vigente
1847,497,3,13805.84,2023-05-29,Vencida
1848,1473,5,6057.6,2024-01-04,Vencida
1849,92,4,13006.39,2023-10-09,Castigada
1850,1524,4,1912.36,2024-02-05,Castigada
1851,1334,3,2739.47,2025-06-23,Vigente
1852,473,13,5251.63,2025-04-09,Vencida
1853,1595,10,13160.95,2024-06-30,Vigente
1854,162,5,18005.17,2025-01-05,Castigada
1855,1565,7,13201.45,2025-04-28,Vencida
1856,1584,14,14350.9,2025-04-08,Vencida
1857,98,4,18563.33,2024-01-24,Vigente
1858,493,8,12605.16,2022-11-23,Vencida
1859,1318,1,11410.09,2025-06-29,Vencida
1860,1450,10,2156.02,2025-10-22,Vencida
1861,1963,7,11688.97,2023-06-18,Castigada
1862,679,20,11626.44,2024-04-16,Vencida
1863,1514,14,3431.38,2024-02-02,Vencida
1864,1021,18,10292.35,2024-06-10,Vencida
1865,296,3,4714.12,2025-02-20,Vencida
1866,797,8,707.1,2024-05-19,Castigada
1867,909,7,17140.01,2023-08-20,Vencida
1868,334,13,5577.9,2024-07-22,Vencida
1869,886,20,18447.9,2023-03-27,Vencida
1870,107,10,14580.26,2023-07-17,Castigada
1871,483,11,18602.19,2022-11-18,Vencida
1872,254,15,9971.4,2023-05-28,Vencida
1873,549,5,17542.17,2023-09-04,Vencida
1874,715,13,12731.67,2023-08-12,Vencida
1875,1323,14,6160.89,2024-01-30,Vencida
1876,1896,10,13121.21,2023-07-06,Vencida
1877,1769,13,17368.63,2024-10-03,Castigada
1878,195,7,10929.77,2023-01-05,Vigente
1879,1954,13,4503.04,2023-06-27,Vencida
1880,1182,2,9186.62,2024-09-01,Vencida
1881,1264,8,7398.06,2024-08-23,Vigente
1882,281,3,15441.32,2025-02-14,Vigente
1883,1461,19,1397.96,2025-02-19,Vigente
1884,1869,7,11805.73,2025-01-27,Vencida
1885,1867,13,13118.76,2024-10-30,Vencida
1886,287,10,5220.39,2025-07-31,Vencida
1887,2,12,17536.58,2023-03-06,Vencida
1888,435,17,18974.22,2025-11-08,Vigente
1889,1941,1,6002.52,2023-08-17,Vencida
1890,967,20,19202.08,2024-08-06,Vencida
1891,1533,7,5675.11,2025-11-01,Vigente
1892,42,17,13491.4,2023-06-11,Vencida
1893,166,18,8906.8,2024-11-27,Vigente
1894,47,20,4542.58,2023-07-31,Vencida
1895,39,17,3093.44,2025-09-03,Vencida
1896,1093,4,18750.74,2025-09-27,Castigada
1897,308,14,6113.16,2023-10-29,Vigente
1898,920,19,11655.88,2024-10-12,Vencida
1899,1514,5,12850.71,2024-03-12,Vigente
1900,1366,17,7660.93,2024-06-03,Castigada
1901,464,8,9617.49,2024-01-01,Vencida
1902,1281,19,595.5,2025-06-01,Vencida
1903,1056,10,510.2,2025-03-01,Vencida
1904,943,10,407.96,2025-08-09,Vencida
1905,1039,17,16764.48,2023-12-17,Vencida
1906,356,10,1319.02,2023-08-24,Vencida
1907,1681,3,19481.84,2023-07-27,Vencida
1908,1234,5,8174.24,2025-08-05,Vigente
1909,135,14,19127.21,2024-05-13,Vencida
1910,725,11,17340.77,2024-01-06,Vencida
1911,1148,1,19145.79,2025-07-10,Vigente
1912,62,13,8260.57,2024-12-05,Vencida
1913,493,11,10578.45,2023-04-27,Vencida
1914,1131,10,3676.84,2025-09-10,Castigada
1915,1805,10,14423.67,2023-03-16,Vencida
1916,1766,15,6935.57,2024-08-17,Vencida
1917,1897,1,8254.06,2023-05-08,Vencida
1918,504,7,4629.86,2024-07-07,Castigada
1919,1985,15,19081.06,2025-04-01,Vigente
1920,1930,19,14420.32,2024-10-30,Vencida
1921,456,14,1237.19,2025-05-08,Vigente
1922,1035,4,17498.44,2023-09-13,Vencida
1923,1707,10,6191.09,2025-08-16,Vencida
1924,1241,3,17397.56,2025-09-04,Vencida
1925,765,20,17294.43,2025-10-11,Vigente
1926,973,14,10621.76,2023-05-12,Vencida
1927,847,12,4686.87,2025-04-12,Vencida
1928,729,14,8212.0,2025-04-13,Vencida
1929,1109,14,10982.8,2025-09-08,Vencida
1930,948,14,17917.04,2025-08-20,Castigada
1931,696,10,13518.9,2022-11-25,Vencida
1932,1107,15,15156.37,2025-09-25,Vencida
1933,224,13,12238.0,2024-08-05,Vigente
1934,311,9,16673.63,2025-10-13,Vigente
1935,1236,5,13906.72,2023-09-11,Castigada
1936,518,10,6686.88,2023-11-03,Castigada
1937,1844,16,10950.09,2024-07-15,Castigada
1938,683,19,14510.06,2023-11-09,Vencida
1939,1397,20,17851.86,2023-02-03,Vencida
1940,1380,5,12835.84,2025-08-16,Vencida
1941,1346,5,3720.69,2024-01-03,Vencida
1942,714,3,18028.58,2025-06-15,Vencida
1943,175,15,9874.83,2025-09-03,Vencida
1944,892,9,18515.69,2023-08-19,Vencida
1945,434,11,6827.17,2025-08-23,Vigente
1946,33,3,12793.58,2025-03-14,Vigente
1947,11,7,4859.62,2024-06-15,Vencida
1948,335,12,12206.8,2023-09-29,Vencida
1949,467,5,19590.05,2024-09-26,Vencida
1950,816,5,16352.89,2024-03-26,Vencida
1951,960,9,15465.87,2023-02-22,Vencida
1952,658,11,5223.85,2025-07-29,Vencida
1953,288,8,8666.97,2023-09-23,Vencida
1954,1967,11,19920.16,2023-05-02,Vencida
1955,989,19,17368.56,2025-09-07,Vencida
1956,1791,16,14887.1,2025-06-07,Vencida
1957,1807,15,17836.84,2024-05-26,Castigada
1958,705,4,16944.52,2023-12-13,Castigada
1959,1232,13,15062.07,2023-03-14,Vencida
1960,767,10,14470.71,2023-04-29,Vencida
1961,1422,18,1839.64,2024-09-22,Vencida
1962,1083,20,16789.53,2023-05-15,Vencida
1963,700,6,319.49,2025-05-12,Vencida
1964,1928,10,7036.19,2023-08-05,Vencida
1965,890,16,6420.16,2023-04-23,Vencida
1966,1295,14,6205.28,2023-04-30,Vencida
1967,1569,6,14088.14,2025-05-12,Vencida
1968,1691,16,1529.3,2024-07-15,Vencida
1969,759,18,4455.77,2023-06-03,Vencida
1970,379,2,4055.6,2023-03-26,Vigente
1971,464,3,8811.69,2023-05-14,Vencida
1972,327,3,7925.54,2024-10-28,Vencida
1973,1365,2,3693.82,2025-09-26,Vigente
1974,1447,11,16139.3,2025-04-18,Castigada
1975,1761,13,9124.32,2023-04-20,Castigada
1976,375,13,17135.13,2024-04-19,Vencida
1977,286,2,16651.9,2023-09-11,Vencida
1978,1120,4,4242.42,2024-09-11,Vencida
1979,1367,16,5999.81,2024-10-06,Vencida
1980,3,20,7063.88,2024-08-05,Vencida
1981,294,6,3769.79,2025-11-24,Vencida
1982,84,6,19130.32,2023-11-02,Vigente
1983,776,19,4772.74,2025-06-28,Castigada
1984,93,19,6028.17,2024-01-07,Vencida
1985,1828,19,2015.0,2025-12-05,Castigada
1986,1242,6,13330.6,2022-12-14,Vencida
1987,555,11,5020.91,2024-08-14,Vencida
1988,689,7,8281.17,2024-08-28,Vencida
1989,1571,15,9646.04,2024-06-05,Vencida
1990,75,20,12171.19,2025-08-31,Vencida
1991,1836,3,11890.33,2023-06-11,Vencida
1992,1152,16,4870.12,2023-05-18,Vencida
1993,1345,17,7727.06,2023-01-25,Vigente
1994,1642,13,14749.45,2024-02-08,Vigente
1995,1402,6,11167.72,2025-10-31,Vencida
1996,162,1,3571.85,2025-09-07,Castigada
1997,1844,14,11201.84,2024-11-09,Vencida
1998,1581,13,10420.92,2023-01-16,Vigente
1999,1607,13,17462.29,2023-07-11,Vencida
2000,605,10,4837.29,2025-08-21,Vencida
2001,963,17,14746.38,2023-09-08,Vencida
2002,504,20,6442.49,2024-03-27,Vencida
2003,439,1,8697.39,2023-08-04,Vigente
2004,252,7,7044.85,2024-11-22,Castigada
2005,1714,5,1038.34,2024-11-21,Castigada
2006,1118,12,8816.98,2023-10-18,Castigada
2007,1894,11,5927.66,2023-03-20,Vigente
2008,1549,12,5878.77,2023-05-14,Castigada
2009,1488,19,10586.0,2023-04-18,Vencida
2010,1297,7,3998.68,2024-11-05,Vencida
2011,1330,19,8738.49,2025-07-25,Vencida
2012,604,20,5871.87,2023-12-20,Vencida
2013,1210,11,10273.01,2024-06-21,Vencida
2014,175,13,16424.16,2024-04-09,Vigente
2015,451,13,19557.14,2023-02-21,Vencida
2016,913,4,11651.82,2023-11-22,Vencida
2017,656,11,2532.87,2024-12-24,Vencida
2018,1974,19,2938.56,2024-04-09,Vencida
2019,62,2,14364.3,2024-10-09,Vencida
2020,75,18,11727.29,2023-07-16,Vencida
2021,865,8,12674.21,2025-10-11,Vencida
2022,566,2,11483.33,2024-03-21,Castigada
2023,16,7,4554.74,2024-09-01,Vencida
2024,1646,14,4349.04,2025-11-13,Vencida
2025,421,20,2966.96,2025-09-19,Vencida
2026,1945,11,15052.87,2024-08-01,Vencida
2027,155,1,1574.79,2024-06-09,Vencida
2028,1983,2,14057.14,2023-04-24,Vencida
2029,486,4,16832.97,2025-07-17,Vencida
2030,1203,10,10355.5,2025-03-06,Vigente
2031,1316,19,13676.2,2024-11-24,Vigente
2032,1278,8,614.77,2025-05-17,Vigente
2033,520,16,19181.47,2025-05-28,Castigada
2034,41,1,18826.61,2025-01-13,Vencida
2035,438,12,4281.95,2023-11-04,Vencida
2036,1587,2,1441.16,2024-08-05,Castigada
2037,1703,13,19849.2,2023-11-20,Vigente
2038,1033,10,6558.91,2024-11-07,Vencida
2039,751,13,2565.85,2023-06-28,Castigada
2040,125,19,7878.05,2025-06-09,Vencida
2041,772,4,1209.55,2023-01-14,Vencida
2042,1968,14,1358.12,2023-06-21,Vencida
2043,869,2,15098.96,2025-10-10,Vencida
2044,640,20,2190.51,2025-11-12,Vencida
2045,1975,11,19768.0,2023-05-11,Vigente
2046,461,8,5581.04,2024-08-16,Vencida
2047,751,14,10209.85,2025-04-19,Vencida
2048,1071,20,16897.67,2023-06-22,Vencida
2049,1517,1,13530.89,2024-11-07,Vigente
2050,1748,18,13580.2,2024-05-19,Vigente
2051,1539,15,15134.45,2025-01-29,Vencida
2052,1381,15,8702.59,2024-10-18,Vigente
2053,1344,5,3806.28,2023-06-18,Vencida
2054,220,13,2719.29,2025-12-16,Vencida
2055,1885,3,5456.52,2024-07-30,Vencida
2056,572,14,1237.4,2023-11-02,Vigente
2057,441,19,9939.85,2025-11-30,Vencida
2058,683,3,12677.12,2024-09-18,Castigada
2059,1174,15,12249.76,2023-09-23,Vigente
2060,542,14,11237.03,2022-12-20,Vigente
2061,765,18,18986.73,2025-10-15,Vencida
2062,1956,11,13499.91,2025-07-26,Vencida
2063,878,7,2612.51,2025-05-19,Castigada
2064,848,7,13785.34,2023-01-20,Castigada
2065,1121,10,18344.64,2023-05-11,Vencida
2066,464,14,15380.2,2023-02-10,Vencida
2067,1393,3,3655.39,2024-06-14,Vigente
2068,1399,9,10847.66,2025-08-31,Vencida
2069,1314,4,8481.62,2023-01-24,Castigada
2070,161,19,7471.16,2023-02-21,Castigada
2071,1845,2,13922.15,2024-07-20,Vigente
2072,1846,16,1269.16,2022-12-19,Vencida
2073,1055,1,16382.29,2024-07-30,Castigada
2074,739,14,7242.59,2023-12-17,Vigente
2075,95,16,16589.18,2024-11-01,Vencida
2076,1267,18,9539.24,2024-08-05,Castigada
2077,1260,12,6331.16,2025-05-17,Vencida
2078,1575,11,7640.99,2024-11-28,Castigada
2079,994,3,8207.78,2023-07-01,Vencida
2080,5,17,17875.21,2023-06-19,Vencida
2081,1035,7,12366.11,2024-08-08,Vencida
2082,1411,18,10077.72,2024-08-27,Vencida
2083,269,3,6854.06,2023-09-30,Castigada
2084,95,1,7334.47,2023-02-02,Vencida
2085,304,2,17961.02,2023-11-23,Vencida
2086,1000,2,14056.08,2024-03-04,Vigente
2087,1540,1,657.42,2023-09-26,Vigente
2088,536,12,13962.74,2025-04-24,Castigada
2089,1168,2,12880.72,2023-10-10,Vigente
2090,592,2,6061.08,2024-02-24,Vencida
2091,1933,6,2438.85,2024-05-18,Vencida
2092,530,10,5496.25,2023-09-29,Vencida
2093,1981,9,8761.8,2022-12-19,Vencida
2094,524,15,19494.94,2023-09-13,Vencida
2095,423,7,16687.39,2023-11-28,Vigente
2096,962,15,16988.27,2025-06-06,Vigente
2097,118,14,7521.42,2024-08-19,Vencida
2098,693,8,7909.24,2025-12-10,Vencida
2099,129,9,5637.07,2023-03-28,Vencida
2100,869,8,11984.51,2025-06-01,Vencida
2101,1617,11,5146.33,2023-07-29,Vigente
2102,1179,10,11866.08,2024-09-05,Vigente
2103,1916,1,8767.15,2025-10-23,Vencida
2104,1660,18,15834.23,2024-10-19,Vencida
2105,457,9,7539.19,2025-02-26,Vencida
2106,1912,12,10143.9,2023-08-13,Vencida
2107,1249,16,5914.93,2024-06-09,Vencida
2108,239,16,4817.69,2024-10-14,Castigada
2109,1218,14,15833.47,2025-07-31,Vigente
2110,643,18,16301.11,2023-01-21,Vigente
2111,872,15,4359.55,2025-07-31,Vencida
2112,230,1,14518.9,2023-04-25,Vencida
2113,321,7,11624.61,2024-01-06,Vigente
2114,1853,3,112.39,2023-10-12,Vencida
2115,1891,15,11801.86,2023-11-16,Castigada
2116,1661,5,19902.84,2025-10-27,Vencida
2117,1571,12,1432.14,2025-10-13,Vencida
2118,41,20,10207.83,2023-03-07,Vigente
2119,1419,14,983.14,2025-04-27,Vencida
2120,604,16,7840.88,2023-01-21,Vencida
2121,344,11,7725.33,2025-01-29,Vencida
2122,993,19,4244.21,2023-03-18,Vencida
2123,1701,13,16488.77,2025-03-18,Castigada
2124,268,5,6470.36,2023-09-30,Vencida
2125,349,11,15667.54,2024-01-30,Vigente
2126,1004,16,11382.65,2025-05-13,Vencida
2127,1875,1,14179.69,2024-06-26,Vencida
2128,626,4,11952.97,2023-02-05,Vencida
2129,543,2,11717.75,2025-03-17,Vencida
2130,388,15,4703.18,2025-06-17,Vencida
2131,92,3,3030.7,2025-01-09,Vencida
2132,1081,2,6942.93,2025-10-30,Vigente
2133,1211,3,15068.99,2025-09-28,Vencida
2134,413,8,6166.97,2024-10-22,Vigente
2135,1161,10,12928.08,2023-07-24,Castigada
2136,993,6,9509.55,2022-12-08,Vencida
2137,801,20,6814.04,2025-03-12,Vencida
2138,1273,16,11542.41,2023-01-27,Vencida
2139,620,6,19341.45,2023-01-23,Vencida
2140,1922,12,8196.54,2024-02-02,Vencida
2141,423,7,13325.62,2023-08-04,Vencida
2142,428,2,10775.22,2023-10-06,Vencida
2143,1474,1,14389.25,2023-08-19,Vencida
2144,1099,17,12662.62,2025-08-21,Vencida
2145,1037,20,2488.92,2024-06-09,Vencida
2146,1115,3,19477.05,2022-12-16,Castigada
2147,861,5,6058.4,2025-01-13,Vencida
2148,902,7,12765.47,2023-12-29,Vencida
2149,230,20,9483.61,2025-08-03,Vencida
2150,328,16,6432.7,2024-04-07,Vencida
2151,1282,6,6807.25,2025-04-23,Vigente
2152,1608,16,17901.41,2025-01-29,Vigente
2153,808,18,7454.88,2025-09-24,Vencida
2154,989,15,10085.89,2023-09-12,Vencida
2155,631,14,9746.1,2025-10-27,Vencida
2156,813,1,5796.22,2024-09-06,Vencida
2157,876,8,11191.32,2025-09-18,Vencida
2158,1408,1,16396.72,2024-09-02,Vencida
2159,1678,1,8927.97,2022-12-23,Vencida
2160,1490,3,15392.34,2024-10-03,Vencida
2161,1539,11,2025.31,2025-10-25,Vigente
2162,1774,2,1987.32,2024-09-16,Vencida
2163,471,4,11297.52,2023-11-17,Vencida
2164,894,5,10789.31,2025-09-22,Castigada
2165,743,19,17255.35,2024-03-20,Vencida
2166,1738,1,11010.83,2024-05-15,Vencida
2167,1529,16,8411.09,2023-02-10,Vencida
2168,331,14,18344.51,2024-09-14,Vencida
2169,203,13,16622.66,2025-07-23,Vencida
2170,1514,18,16903.64,2024-02-17,Castigada
2171,1980,18,11307.99,2024-05-26,Vencida
2172,71,3,14960.23,2024-02-21,Vencida
2173,1181,17,13805.57,2025-04-21,Vencida
2174,1572,11,14223.29,2023-03-16,Vencida
2175,917,8,5019.04,2024-09-02,Vencida
2176,255,17,12403.55,2025-05-03,Vencida
2177,1774,15,1741.67,2023-04-06,Vigente
2178,925,15,9168.37,2023-09-25,Vigente
2179,1855,2,18699.37,2024-04-09,Vencida
2180,219,6,5258.22,2024-08-24,Vencida
2181,1408,5,16565.96,2024-03-28,Vencida
2182,1039,16,256.36,2025-01-13,Vencida
2183,834,7,15836.88,2025-11-03,Vencida
2184,320,10,14328.76,2025-07-28,Vencida
2185,63,19,980.67,2023-04-08,Vigente
2186,40,6,125.36,2022-11-23,Vencida
2187,804,20,10849.13,2024-12-10,Vigente
2188,1961,10,7696.67,2023-12-20,Vencida
2189,888,3,4510.68,2024-10-27,Vencida
2190,147,6,15049.1,2025-03-24,Vencida
2191,110,6,11464.46,2023-07-09,Vigente
2192,1286,16,5733.55,2025-10-10,Vencida
2193,85,15,5389.5,2025-12-16,Vigente
2194,1464,9,16030.64,2023-07-06,Castigada
2195,1327,18,5769.84,2024-04-30,Vencida
2196,593,1,12721.62,2025-05-12,Vencida
2197,1367,11,18432.51,2024-02-13,Vencida
2198,545,8,7975.72,2025-06-28,Vencida
2199,1039,20,18011.12,2023-10-02,Vencida
2200,774,5,14305.95,2023-04-19,Vencida
2201,658,12,8727.39,2023-08-30,Vencida
2202,769,12,704.89,2022-12-24,Vencida
2203,1904,4,14746.2,2024-03-16,Vencida
2204,1805,4,7934.03,2023-11-22,Vencida
2205,529,14,10275.09,2023-07-07,Vencida
2206,1032,17,3519.68,2024-10-07,Vencida
2207,440,19,1887.17,2024-11-27,Vencida
2208,1170,14,2274.9,2025-02-11,Vigente
2209,412,14,144.82,2024-05-21,Castigada
2210,1308,2,18298.54,2025-07-22,Castigada
2211,449,4,11341.48,2023-08-18,Vigente
2212,1112,4,17824.93,2024-12-29,Vencida
2213,1222,11,19002.95,2023-12-30,Vigente
2214,1349,17,3815.9,2025-12-13,Vencida
2215,1417,9,15937.58,2025-03-31,Vigente
2216,768,1,793.81,2024-07-28,Vencida
2217,720,14,14926.95,2023-01-06,Vencida
2218,1839,16,5880.67,2023-01-30,Vencida
2219,1412,13,2938.41,2025-11-09,Vencida
2220,1905,4,9661.45,2025-09-28,Vencida
2221,235,13,15238.38,2024-11-11,Vencida
2222,1763,19,17778.76,2023-02-25,Castigada
2223,1143,1,9459.03,2025-07-04,Vencida
2224,1061,3,7211.06,2025-03-01,Vencida
2225,1822,4,19121.9,2025-11-28,Vencida
2226,567,7,9722.17,2025-08-06,Vencida
2227,528,4,13793.77,2024-01-17,Vencida
2228,775,11,5971.22,2024-08-19,Vigente
2229,103,17,19704.84,2025-11-30,Vencida
2230,1762,17,6478.35,2024-09-30,Castigada
2231,759,3,14168.46,2025-02-13,Castigada
2232,1703,8,7808.47,2025-07-20,Vencida
2233,168,16,3233.93,2025-08-14,Vigente
2234,499,19,4626.42,2025-12-14,Vigente
2235,1459,9,7862.54,2023-07-07,Castigada
2236,198,4,14725.93,2024-06-28,Vencida
2237,1133,3,5322.63,2023-04-14,Vencida
2238,295,16,19902.72,2023-10-17,Vencida
2239,352,7,4370.27,2025-11-04,Vencida
2240,1416,5,620.38,2025-10-15,Vencida
2241,595,2,9495.94,2023-08-17,Vencida
2242,491,13,763.16,2024-05-02,Vigente
2243,1895,10,16751.47,2025-05-24,Vigente
2244,403,6,11112.39,2025-08-24,Vigente
2245,180,19,10679.67,2025-06-03,Vencida
2246,801,4,3615.76,2024-06-04,Vencida
2247,1859,13,14995.5,2025-11-12,Vencida
2248,1938,11,13129.8,2025-03-09,Vigente
2249,1680,8,6632.9,2024-12-27,Castigada
2250,1496,2,16123.75,2023-05-10,Vencida
2251,1308,11,9403.89,2024-04-17,Vencida
2252,395,10,4556.38,2023-09-12,Vencida
2253,213,20,10295.38,2022-12-11,Vencida
2254,1062,12,2200.25,2023-01-25,Vencida
2255,1519,5,14382.61,2024-09-14,Vencida
2256,1923,6,12415.61,2023-10-14,Vencida
2257,1800,18,11465.62,2025-11-23,Castigada
2258,265,1,8541.51,2023-10-24,Castigada
2259,1935,7,16152.09,2025-04-10,Vigente
2260,767,13,10215.55,2025-01-24,Vigente
2261,390,13,5629.75,2025-06-23,Vencida
2262,930,10,7028.34,2024-03-05,Vencida
2263,1457,17,4636.08,2024-11-21,Vencida
2264,596,15,7465.29,2023-09-02,Vencida
2265,1770,15,5343.28,2023-12-30,Vencida
2266,329,2,6140.14,2023-03-11,Vencida
2267,320,3,3640.14,2025-03-06,Vencida
2268,261,14,8999.02,2024-10-17,Vencida
2269,1393,1,3356.94,2025-09-02,Vencida
2270,227,17,12239.3,2025-01-21,Vencida
2271,234,13,6496.52,2024-03-03,Vencida
2272,584,18,5632.78,2022-11-25,Vencida
2273,913,12,9915.43,2023-08-30,Vencida
2274,1533,1,10351.36,2023-02-07,Vigente
2275,1072,13,1318.1,2023-08-16,Vigente
2276,953,5,7362.47,2025-06-29,Vencida
2277,511,14,15198.17,2024-01-27,Vencida
2278,1613,5,7675.5,2023-05-24,Vigente
2279,1683,19,14967.38,2024-12-15,Castigada
2280,1970,4,10061.04,2023-02-21,Vencida
2281,1129,19,12313.44,2023-11-14,Castigada
2282,176,17,14883.29,2025-08-24,Vencida
2283,1623,17,1786.86,2023-08-08,Vencida
2284,1273,4,15582.15,2025-09-09,Vigente
2285,152,17,3642.23,2025-11-21,Vigente
2286,1086,8,16278.31,2023-10-24,Vencida
2287,1776,13,19688.86,2024-05-19,Vigente
2288,355,18,13241.36,2024-06-07,Vencida
2289,1128,17,11026.86,2024-12-30,Vencida
2290,1000,19,16271.68,2024-07-27,Vencida
2291,1876,4,3727.62,2025-07-12,Vencida
2292,604,4,15525.13,2025-05-07,Vencida
2293,1817,19,15119.03,2025-10-28,Vencida
2294,511,20,12793.74,2024-07-27,Vencida
2295,1265,13,7276.2,2024-02-29,Vencida
2296,1215,19,5798.42,2024-04-22,Vencida
2297,879,7,2469.06,2025-07-15,Vencida
2298,237,7,6126.07,2025-06-27,Vigente
2299,1926,20,12039.02,2024-01-30,Vencida
2300,346,13,4274.44,2023-02-20,Vencida
2301,166,15,19512.47,2025-10-26,Vigente
2302,1924,14,13767.68,2023-02-07,Vencida
2303,978,15,11392.56,2024-02-09,Vigente
2304,166,1,3015.44,2023-09-19,Vencida
2305,1277,19,1386.36,2023-07-11,Castigada
2306,962,14,17822.0,2025-12-14,Vencida
2307,262,20,17745.75,2024-06-21,Vencida
2308,1144,13,8405.64,2025-01-08,Vencida
2309,614,8,10556.13,2023-03-30,Castigada
2310,1827,4,14631.31,2024-10-20,Vencida
2311,390,7,1040.26,2023-02-08,Vencida
2312,257,14,1892.47,2023-10-06,Vencida
2313,1063,17,15033.73,2024-07-08,Vencida
2314,1032,10,2617.52,2023-06-12,Vencida
2315,1172,5,16070.45,2023-02-18,Vigente
2316,1095,17,10268.46,2025-02-14,Vencida
2317,1344,5,7632.55,2025-10-13,Vencida
2318,1277,18,2171.59,2023-02-28,Vencida
2319,1913,13,19288.49,2024-12-17,Vencida
2320,1071,9,101.13,2022-12-02,Vigente
2321,1976,2,10630.25,2024-05-10,Vencida
