promesa_id,customer_id,debt_id,monto_prometido,fecha_promesa
2133,1896,1965,901.11,2025-09-15
2134,1875,3968,4275.95,2025-06-22
2135,987,409,2453.69,2024-12-28
2136,1824,1539,2779.27,2025-06-12
2137,1836,639,470.46,2025-07-24
2138,1603,3174,2783.05,2025-06-26
2139,1947,2352,1782.77,2025-10-31
2140,1308,2876,3351.02,2025-01-28
2141,651,3225,1514.68,2025-05-21
2142,685,1307,2868.76,2025-04-01
2143,1320,4430,1213.44,2024-12-26
2144,359,592,4861.71,2025-03-12
2145,1485,1164,4279.58,2025-03-15
2146,801,2652,56.63,2024-12-13
2147,119,1581,1979.05,2025-09-26
2148,263,1776,2405.36,2024-12-27
2149,1902,255,3075.26,2025-02-03
2150,1523,2457,2003.18,2025-02-15
2151,1368,1769,2581.29,2024-11-19
2152,546,2983,226.58,2025-05-17
2153,599,609,4560.07,2025-10-01
2154,934,1459,4327.68,2025-01-17
2155,1417,3291,3116.8,2025-07-14
2156,253,397,302.1,2025-06-26
2157,1587,3643,4411.59,2024-12-05
2158,1358,496,3437.63,2025-07-01
2159,1256,3395,1256.77,2025-05-07
2160,1034,3267,4998.99,2024-12-11
2161,1234,2849,4356.03,2025-04-29
2162,1012,1603,823.94,2025-06-14
2163,845,3957,2592.01,2025-04-25
2164,1449,2841,3504.94,2025-03-11
2165,1481,315,2909.31,2025-01-19
2166,785,4125,1825.6,2025-09-11
2167,1415,2990,1416.52,2025-02-21
2168,956,323,3901.95,2025-07-20
2169,1206,2881,2829.85,2025-04-28
2170,1467,2632,3168.54,2025-10-10
2171,499,3464,1642.25,2025-04-15
2172,202,345,2616.43,2025-10-10
2173,1031,1450,1763.36,2025-04-22
2174,1769,4131,1953.09,2025-02-11
2175,82,2184,4403.77,2025-06-05
2176,51,1760,4491.36,2025-08-19
2177,1873,2361,2458.85,2025-10-13
2178,790,1187,3983.73,2025-03-06
2179,1755,2504,1845.77,2025-03-11
2180,94,1331,2660.4,2025-10-07
2181,132,547,1869.46,2025-10-11
2182,1199,1847,1372.04,2025-01-16
2183,1342,1401,3353.85,2025-02-10
2184,218,1162,2490.27,2025-07-31
2185,121,2572,1606.41,2025-10-08
2186,1059,3039,115.11,2025-06-10
2187,1016,332,3061.88,2025-02-20
2188,1713,106,2056.27,2025-05-19
2189,742,3920,3314.66,2025-05-20
2190,559,3975,1285.01,2025-10-17
2191,188,992,2171.48,2025-03-21
2192,933,684,2228.17,2025-09-03
2193,593,2917,1251.7,2025-09-10
2194,1212,1345,2071.21,2024-12-14
2195,218,2412,2958.75,2024-12-28
2196,1416,3330,2408.25,2025-05-17
2197,1722,572,967.16,2025-09-23
2198,1073,2490,2695.34,2025-11-02
2199,788,1109,4727.04,2025-05-25
2200,1852,3444,3870.71,2025-06-07
2201,1572,4447,862.1,2025-04-29
2202,848,3690,2559.07,2025-01-17
2203,1414,2582,3368.61,2025-03-08
2204,1326,1979,4257.81,2025-08-01
2205,1137,2588,596.13,2025-11-08
2206,1213,4460,2778.66,2025-01-03
2207,549,2493,900.55,2025-05-07
2208,1777,4008,354.21,2025-10-05
2209,974,3784,2382.74,2025-10-27
2210,739,3679,4882.61,2025-06-08
2211,1782,275,4905.75,2025-04-02
2212,733,357,3435.11,2025-08-14
2213,537,550,416.15,2024-12-20
2214,1015,2636,1582.03,2025-11-16
2215,453,2004,3115.72,2025-06-06
2216,324,3756,4311.58,2025-08-26
2217,414,3236,4238.88,2025-09-29
2218,768,4327,695.01,2025-08-16
2219,1976,2030,3774.39,2025-06-23
2220,1065,3428,2205.24,2024-12-17
2221,1417,1629,4359.34,2025-05-28
2222,1530,1601,484.23,2025-05-03
2223,760,195,2494.93,2025-03-16
2224,95,822,1706.26,2025-05-20
2225,1442,940,571.5,2025-03-17
2226,1255,1031,2722.12,2024-12-30
2227,1728,2422,439.07,2024-12-29
2228,1603,575,2561.93,2025-04-20
2229,1643,408,3712.28,2025-02-27
2230,610,2203,4697.36,2025-10-24
2231,128,3458,2545.29,2025-03-14
2232,1903,4195,3588.48,2025-11-10
2233,376,2698,2399.03,2025-04-06
2234,1979,812,1491.98,2025-07-16
2235,763,1481,4276.72,2025-11-10
2236,1838,1466,2603.78,2025-09-28
2237,1378,1403,3681.67,2025-05-07
2238,751,920,4602.42,2025-07-12
2239,1250,966,2064.63,2024-12-16
2240,1011,1288,3104.02,2025-01-18
2241,1582,3724,4070.16,2025-03-21
2242,739,158,1770.85,2025-06-07
2243,1127,1581,4500.4,2025-05-04
2244,283,4432,3658.76,2025-02-01
2245,1956,2674,1696.12,2025-03-20
2246,168,3902,3004.76,2025-06-30
2247,550,3483,4149.67,2025-10-24
2248,114,2508,2138.27,2025-04-25
2249,299,1596,172.82,2025-01-12
2250,590,3262,1707.22,2025-03-21
2251,404,2595,3715.21,2025-01-20
2252,416,1598,1729.71,2024-11-17
2253,573,2089,2821.94,2025-10-04
2254,1534,3917,3867.73,2025-09-21
2255,1348,4412,1939.94,2025-08-16
2256,851,2418,3618.07,2025-01-15
2257,628,296,2297.13,2025-10-08
2258,1746,2593,4309.52,2025-09-20
2259,1238,2899,1046.5,2025-04-28
2260,1330,1479,3520.28,2025-04-12
2261,142,1815,3863.39,2025-03-26
2262,882,2910,4363.21,2025-03-18
2263,669,3392,2342.67,2025-01-31
2264,1829,636,3031.95,2025-10-07
2265,619,1887,1462.71,2025-01-29
2266,1745,2074,4145.15,2025-10-05
2267,1135,2267,2228.47,2025-02-03
2268,1650,244,3243.43,2025-06-02
2269,841,835,4245.64,2024-11-20
2270,769,4151,4779.76,2024-12-30
2271,1977,2806,4662.98,2024-11-26
2272,1439,597,844.16,2025-11-01
2273,1101,481,4332.0,2025-11-05
2274,552,2314,1574.95,2025-02-01
2275,1449,55,4110.52,2025-07-12
2276,1297,135,2078.08,2025-06-29
2277,1631,2970,368.7,2025-02-14
2278,1917,1046,4486.61,2025-07-09
2279,942,1583,4432.33,2025-06-14
2280,1839,2106,3775.05,2025-03-06
2281,396,4191,4485.04,2025-08-16
2282,1612,856,4971.26,2025-04-19
2283,1062,2031,3704.91,2025-11-10
2284,1292,3651,2196.17,2025-03-12
2285,1784,1477,4865.14,2025-05-15
2286,349,3432,1682.47,2025-01-12
2287,972,252,764.44,2024-11-29
2288,1440,2563,1514.32,2025-04-09
2289,479,1810,3909.0,2025-01-23
2290,504,3877,1953.98,2025-05-11
2291,1699,3102,4615.75,2025-11-03
2292,714,755,1060.08,2025-07-29
2293,868,2011,1609.73,2025-02-14
2294,21,2010,4860.18,2024-12-11
2295,517,2921,776.89,2025-04-02
2296,1710,2878,3733.75,2025-07-01
2297,925,1639,4067.92,2025-08-17
2298,1603,1576,2229.97,2025-03-20
2299,1866,904,3089.79,2025-09-27
2300,1107,1959,3042.49,2025-07-13
2301,1384,1251,4900.57,2024-12-25
2302,1766,1131,1115.44,2024-12-21
2303,1424,1988,4397.75,2024-12-17
2304,382,4185,3864.71,2025-06-17
2305,1764,461,4116.17,2025-07-26
2306,1180,572,1067.78,2025-05-26
2307,1232,3686,3953.11,2025-11-16
2308,1851,1659,984.79,2025-03-08
2309,221,2471,1422.49,2024-12-29
2310,806,1264,1756.06,2025-02-22
2311,721,2419,3400.74,2025-04-19
2312,432,4326,1051.47,2025-10-20
2313,236,2512,2869.01,2024-12-13
2314,654,2678,4547.61,2025-08-04
2315,1703,29,3766.1,2025-07-19
2316,1419,1259,361.24,2025-07-26
2317,93,1273,3658.48,2025-10-01
2318,152,4355,3418.65,2025-08-06
2319,1865,3667,496.46,2025-10-19
2320,1764,3106,1110.35,2025-11-06
2321,1232,1838,4737.35,2025-09-20
2322,1337,2621,4335.51,2025-02-19
2323,1802,2528,4499.73,2025-05-29
2324,1718,349,599.37,2025-09-07
2325,202,2170,3406.44,2025-10-23
2326,956,1358,3351.86,2024-12-16
2327,929,2734,3115.54,2025-01-18
2328,461,2515,2673.4,2025-01-02
2329,1324,1241,1882.04,2025-03-21
2330,1330,1433,1350.5,2024-12-06
2331,924,1357,3701.38,2025-02-07
2332,1211,2796,3611.43,2025-09-23
2333,1591,1333,4357.78,2025-10-19
2334,412,3768,3760.73,2025-11-14
2335,1511,1527,3404.02,2025-10-31
2336,1567,3531,2508.9,2025-04-05
2337,1929,939,614.87,2025-03-16
2338,1376,2819,4071.95,2025-08-30
2339,604,3020,1266.63,2025-03-16
2340,256,3055,4061.82,2025-08-11
2341,988,3777,4052.36,2025-07-09
2342,591,1795,80.94,2025-03-13
2343,1076,3788,315.03,2025-06-16
2344,1490,3518,301.99,2024-12-05
2345,1349,1972,3620.46,2025-06-10
2346,116,2637,2995.38,2025-09-30
2347,577,423,1974.2,2025-08-07
2348,401,3964,4204.91,2025-10-13
2349,520,1922,3063.54,2025-09-03
2350,205,3252,4433.47,2025-03-21
2351,618,2094,2677.56,2025-07-15
2352,664,558,2230.23,2025-03-26
2353,1639,3676,1575.45,2025-01-26
2354,1577,3190,604.0,2025-03-18
2355,1153,3896,938.88,2025-10-07
2356,1983,2185,4661.89,2025-09-03
2357,1775,3164,1635.21,2025-09-13
2358,950,3684,3513.23,2025-06-26
2359,1755,2188,388.31,2025-03-01
2360,104,1739,941.14,2025-10-16
2361,309,3037,3471.82,2025-04-21
2362,405,1074,4092.17,2025-01-18
2363,1627,1357,1447.72,2024-11-26
2364,970,1820,3204.03,2025-07-23
2365,410,26,3659.74,2025-03-06
2366,985,714,4613.63,2024-12-27
2367,623,1210,4580.54,2025-04-28
2368,737,3436,3944.26,2024-11-25
2369,1681,1710,2604.22,2025-01-04
2370,1941,2086,3221.4,2025-09-03
2371,891,2925,2426.94,2025-05-08
2372,1484,554,1878.05,2025-04-06
2373,906,2417,3620.13,2025-08-09
2374,599,1170,3140.56,2025-07-19
2375,1934,1632,1532.08,2025-03-31
2376,455,2823,4201.37,2025-08-25
2377,801,4325,2438.74,2025-02-04
2378,712,3858,2673.31,2025-03-06
2379,1200,52,79.34,2025-03-21
2380,1117,1627,2106.28,2025-05-04
2381,1595,2678,1596.84,2025-10-06
2382,1700,2370,3369.04,2025-09-12
2383,1368,3137,833.9,2025-04-05
2384,526,3253,3899.76,2025-06-15
2385,1009,321,4641.79,2024-11-16
2386,1027,3265,2978.75,2025-10-26
2387,1557,2257,581.05,2025-05-20
2388,1986,2918,4904.26,2025-03-19
2389,678,1340,3328.2,2025-07-09
2390,1512,498,4142.47,2025-02-27
2391,637,2706,2027.88,2025-09-07
2392,1414,2117,3549.14,2025-09-15
2393,622,491,427.82,2025-03-18
2394,1921,3764,982.26,2025-03-05
2395,312,1954,2558.38,2025-06-12
2396,679,1852,1794.35,2025-08-08
2397,1602,2527,1475.22,2025-01-29
2398,1333,3551,1533.52,2025-03-12
2399,1238,2251,1291.41,2024-11-28
2400,777,571,1137.28,2025-04-11
2401,364,279,1982.86,2024-12-30
2402,145,4170,3311.33,2025-10-03
2403,777,1252,4557.05,2025-08-24
2404,1360,4165,3435.77,2025-09-18
2405,374,4181,1861.92,2025-04-08
2406,1817,262,1456.12,2025-01-03
2407,1715,1951,3344.42,2025-07-07
2408,316,2775,3344.08,2025-03-23
2409,573,883,4166.11,2025-08-31
2410,1201,3593,4693.11,2025-08-15
2411,25,3853,928.16,2025-09-22
2412,1939,3080,4678.5,2025-05-27
2413,804,41,3694.45,2024-12-10
2414,1935,3283,3951.73,2025-10-15
2415,1531,771,2649.94,2025-08-20
2416,649,783,4634.34,2025-02-07
2417,1481,3381,4317.18,2025-10-30
2418,969,2981,1190.58,2025-02-27
2419,948,2956,1668.81,2024-12-08
2420,647,4196,2104.86,2025-08-02
2421,1295,3273,3769.23,2025-02-08
2422,1739,2201,2655.31,2025-09-25
2423,617,4439,382.17,2025-08-16
2424,994,3990,632.36,2025-07-28
2425,522,2609,1762.51,2025-08-07
2426,814,1918,66.08,2025-08-28
2427,1001,589,2306.73,2025-03-02
2428,232,3047,2097.1,2025-05-13
2429,393,4063,744.46,2025-09-04
2430,1430,1061,2609.54,2025-08-12
2431,405,1339,1070.56,2025-05-17
2432,1096,3945,1976.37,2025-07-24
2433,1443,2058,494.4,2025-05-08
2434,1276,197,2433.97,2025-04-21
2435,1652,4422,2557.35,2025-06-08
2436,891,1800,1680.15,2025-07-05
2437,369,4169,615.17,2025-06-13
2438,838,1540,1326.42,2025-07-21
2439,1034,1488,1372.45,2025-05-01
2440,824,4045,2144.53,2025-08-02
2441,1180,2434,2281.57,2024-12-04
2442,1136,1026,2721.42,2024-12-01
2443,1253,182,3083.7,2025-04-19
2444,28,1631,2561.15,2024-12-25
2445,1588,399,3566.84,2025-07-31
2446,1738,616,2353.43,2025-05-28
2447,951,515,4101.24,2025-10-28
2448,633,1035,2836.58,2024-12-28
2449,618,810,447.19,2025-06-06
2450,1260,2650,4733.87,2025-06-21
2451,733,1525,3543.02,2024-12-19
2452,1972,1861,2666.26,2025-09-14
2453,1285,4317,4678.9,2024-12-17
2454,537,1055,4432.69,2025-09-07
2455,587,1148,3414.36,2025-10-24
2456,857,2402,3461.95,2024-11-25
2457,1043,2500,1089.91,2025-11-07
2458,587,4056,1254.64,2025-02-21
2459,471,292,2893.36,2025-06-15
2460,833,667,1495.68,2025-03-10
2461,1037,3224,3017.61,2025-07-18
2462,1187,2133,2950.23,2024-12-29
2463,641,1753,788.42,2025-03-22
2464,638,1502,383.11,2025-05-16
2465,100,3329,3796.74,2025-09-04
2466,1030,2344,1122.31,2025-04-06
2467,975,335,4268.48,2025-02-19
2468,1831,2399,2971.78,2025-09-14
2469,544,1993,768.24,2025-06-09
2470,1178,1173,1825.14,2025-05-13
2471,1011,1558,1758.19,2025-01-02
2472,180,3508,2539.04,2024-12-08
2473,824,2804,4189.49,2024-12-18
2474,221,2754,333.59,2025-08-13
2475,1123,963,1709.62,2025-10-10
2476,473,2206,1639.66,2025-08-11
2477,125,1966,1128.68,2025-08-27
2478,1792,33,3918.31,2025-03-10
2479,388,1132,455.52,2025-10-09
2480,726,659,1467.17,2025-11-16
2481,1956,795,3118.21,2025-07-28
2482,1772,1964,236.88,2025-10-07
2483,1893,2267,1030.43,2024-12-29
2484,1116,2889,4909.42,2025-04-08
2485,415,3136,2456.91,2025-09-06
2486,1716,1941,1691.5,2025-07-06
2487,84,2674,1556.48,2025-06-24
2488,110,3197,2324.02,2025-04-18
2489,506,1479,4626.73,2025-03-06
2490,235,769,3154.87,2025-04-01
2491,1326,1902,2405.71,2025-03-25
2492,401,3695,4297.92,2025-05-20
2493,1844,1635,2537.67,2025-08-25
2494,1820,1994,1091.29,2025-08-19
2495,1043,106,206.59,2025-04-08
2496,1351,396,1081.68,2025-09-13
2497,893,1315,4504.03,2025-02-26
2498,1420,2609,4034.16,2025-06-20
2499,453,3116,1281.1,2025-04-09
2500,1009,3177,4185.47,2025-05-14
2501,1660,6,1058.52,2025-06-09
2502,1705,1901,4571.5,2025-09-29
2503,811,2138,4792.07,2025-04-04
2504,395,2207,3944.89,2025-10-27
2505,1801,4367,3640.05,2025-04-28
2506,1017,4076,3345.32,2025-02-15
2507,732,638,4629.77,2025-05-20
2508,1396,101,4699.61,2025-08-10
2509,496,3498,987.49,2025-09-24
2510,258,3808,3118.76,2025-11-04
2511,159,3047,1371.0,2025-04-22
2512,1745,1819,1877.26,2025-11-08
2513,1195,4012,953.91,2025-09-10
2514,786,3581,735.04,2025-07-29
2515,433,133,1655.6,2025-01-08
2516,1653,3355,2327.17,2025-08-17
2517,1475,596,2541.82,2025-06-20
2518,546,4321,2875.97,2024-11-20
2519,1970,1633,102.63,2025-04-14
2520,368,2230,4707.48,2025-05-13
2521,1359,3561,1931.59,2025-05-05
2522,808,3679,307.97,2024-11-28
2523,647,264,2112.94,2025-05-11
2524,1967,176,1462.56,2025-01-21
2525,62,3157,2060.68,2025-03-02
2526,473,2078,1796.79,2025-05-07
2527,203,289,1235.56,2025-03-03
2528,643,1255,4166.69,2025-10-18
2529,427,1717,373.47,2025-04-06
2530,1765,4056,3341.67,2025-02-24
2531,943,2139,1974.89,2025-10-18
2532,1630,3756,2432.28,2025-08-30
2533,1494,4147,59.55,2025-07-17
2534,668,1005,1790.61,2025-03-30
2535,906,3738,2904.86,2025-10-07
2536,962,4147,223.33,2025-04-21
2537,1832,2902,865.94,2025-06-07
2538,254,982,4626.28,2025-05-29
2539,1719,1778,2214.1,2025-02-22
2540,564,401,802.0,2025-06-17
2541,1905,1617,188.07,2025-01-16
2542,1682,529,3660.45,2025-07-17
2543,310,3870,4652.13,2025-09-20
2544,1939,2624,666.85,2024-12-12
2545,1564,3966,1683.83,2025-09-21
2546,373,3012,83.83,2025-05-25
2547,507,3293,2443.26,2025-05-11
2548,1705,3547,4339.75,2025-02-18
2549,1723,7,2552.97,2025-09-30
2550,43,3634,1572.14,2025-02-09
2551,159,3112,2769.71,2025-02-22
2552,98,66,3792.19,2025-03-21
2553,64,3102,3475.46,2025-08-12
2554,1109,1753,3595.43,2025-04-30
2555,1569,3160,2230.83,2025-04-23
2556,1882,1392,3428.88,2025-02-01
2557,1716,446,4454.23,2025-11-16
2558,1063,1584,3652.57,2025-05-06
2559,1370,3182,872.94,2025-05-19
2560,73,4218,1317.21,2025-08-24
2561,506,315,1940.65,2025-03-16
2562,1127,1778,1459.4,2024-11-20
2563,50,4484,1168.42,2025-05-23
2564,1949,604,2389.88,2025-03-21
2565,961,358,4924.71,2024-12-20
2566,497,2294,4611.33,2025-07-02
2567,201,2236,3894.76,2025-04-25
2568,357,1160,1162.23,2024-12-20
2569,998,827,3857.09,2025-06-23
2570,1475,151,3019.56,2025-03-05
2571,484,475,418.32,2025-01-16
2572,1225,45,1403.65,2025-10-30
2573,1611,3468,3096.76,2025-07-06
2574,971,4143,1557.13,2025-04-09
2575,47,3897,2261.28,2025-07-14
2576,229,189,1760.65,2025-10-27
2577,1291,947,2252.31,2025-03-29
2578,1808,1088,4065.33,2025-10-04
2579,1250,1242,2053.95,2025-11-03
2580,1595,2186,2363.81,2024-12-04
2581,1380,3058,1930.39,2025-06-03
2582,551,3793,4234.75,2025-06-26
2583,1254,1917,2931.03,2025-05-22
2584,1542,2778,3812.35,2025-05-14
2585,1876,3269,752.74,2025-01-27
2586,735,4468,2753.03,2025-04-02
2587,1779,1530,3058.53,2025-09-04
2588,518,2557,4323.49,2025-09-10
2589,281,3845,2726.44,2025-06-19
2590,1895,4291,3509.4,2024-11-22
2591,853,1678,4717.62,2025-03-04
2592,484,3052,4872.37,2025-11-13
2593,439,3574,3369.82,2025-04-25
2594,1027,2329,320.8,2025-11-01
2595,1306,2400,4910.4,2025-03-21
2596,850,4419,703.18,2025-04-15
2597,109,1197,3047.38,2025-05-25
2598,1642,3074,2532.49,2025-07-02
2599,1143,2684,3518.32,2024-12-31
2600,1710,4334,2011.27,2025-06-20
2601,305,3131,2067.72,2025-08-27
2602,1436,3859,4028.24,2025-02-11
2603,895,492,4160.38,2025-02-04
2604,1961,631,4600.69,2025-04-06
2605,1594,2444,647.09,2025-04-18
2606,530,2593,1998.05,2025-07-29
2607,117,2005,1807.31,2025-04-04
2608,160,1137,2090.25,2025-05-31
2609,1659,4075,4319.4,2025-05-28
2610,1097,1348,3897.98,2025-01-06
2611,812,856,862.72,2025-03-11
2612,1305,176,4117.43,2025-06-06
2613,1130,3664,1650.12,2025-01-27
2614,573,674,319.98,2024-12-03
2615,1230,3570,3138.29,2025-10-18
2616,742,2207,3885.41,2025-01-06
2617,14,1524,4233.79,2025-08-09
2618,1684,3490,4385.64,2025-07-24
2619,1737,4224,3253.19,2025-01-10
2620,1420,3391,2748.07,2025-10-13
2621,559,2541,1329.3,2025-10-16
2622,923,3765,562.72,2025-07-09
2623,841,699,1789.55,2025-10-17
2624,846,4439,3417.56,2025-01-06
2625,1343,4118,2664.48,2025-06-02
2626,51,3397,2189.47,2025-03-07
2627,29,1249,3455.73,2025-02-25
2628,867,3284,4669.87,2025-08-15
2629,838,203,3747.28,2025-05-15
2630,184,1595,915.89,2025-01-04
2631,466,4203,3655.64,2025-10-03
2632,1311,1260,3041.33,2025-02-27
2633,914,1164,307.08,2025-06-30
2634,467,497,110.35,2025-10-28
2635,1063,281,4020.66,2025-04-03
2636,916,3196,847.61,2025-09-09
2637,709,1844,4157.62,2025-07-25
2638,1955,2116,3724.18,2025-03-10
2639,1048,1798,709.9,2025-08-08
2640,1864,4143,447.65,2025-10-08
2641,245,677,1499.94,2025-09-17
2642,61,2129,4108.87,2025-07-31
2643,1899,3838,123.9,2025-07-08
2644,501,129,163.38,2025-03-09
2645,123,3239,3700.9,2025-05-08
2646,1910,3331,4495.91,2025-05-11
2647,1966,3735,4294.25,2025-05-14
2648,1691,1245,2849.24,2025-01-27
2649,829,250,4764.54,2024-12-28
2650,7,26,2055.66,2025-06-04
2651,515,1130,4663.75,2025-08-11
2652,621,4199,936.8,2025-01-15
2653,409,336,1603.72,2025-08-18
2654,1274,4446,2984.85,2025-01-26
2655,119,3382,408.38,2024-12-21
2656,376,1136,1181.38,2025-10-28
2657,1277,1369,1382.73,2025-03-19
2658,92,3322,2750.32,2025-09-07
2659,1019,3237,4104.8,2025-01-29
2660,1821,11,2557.23,2025-10-04
2661,1196,1731,3275.86,2024-12-07
2662,728,1227,469.65,2025-01-26
2663,1994,1410,336.34,2025-09-06
2664,1082,1309,1914.09,2025-06-11
2665,566,4112,321.26,2024-12-14
2666,1915,3875,1941.81,2025-04-05
2667,1063,3897,3606.75,2025-07-15
2668,1296,1732,616.61,2025-07-07
2669,920,2894,842.01,2024-12-11
2670,1232,3572,1417.75,2025-09-01
2671,1320,2481,4991.18,2025-04-30
2672,1925,402,685.97,2025-07-06
2673,758,716,1858.93,2024-11-25
2674,1412,3771,4357.47,2025-08-09
2675,203,2100,498.15,2025-07-20
2676,798,223,3333.58,2025-09-18
2677,572,1311,2796.44,2025-02-10
2678,387,1117,1363.1,2025-03-29
2679,1588,3533,4412.98,2025-02-27
2680,56,629,3133.56,2025-01-14
2681,1233,2273,1227.86,2025-03-24
2682,1233,757,3649.69,2025-02-01
2683,1277,4282,3685.04,2025-06-08
2684,1275,3510,1260.83,2025-11-10
2685,1447,242,971.53,2025-08-15
2686,1014,3436,4682.3,2025-08-28
2687,239,4209,789.65,2025-02-16
2688,1893,2531,4156.85,2025-10-21
2689,1916,2650,2632.4,2025-05-06
2690,1702,1946,1546.3,2025-08-10
2691,1054,3558,653.84,2025-06-05
2692,45,4448,3236.34,2025-05-16
2693,200,3143,229.58,2025-01-11
2694,789,3544,3596.52,2025-02-26
2695,1301,1120,3349.71,2025-02-21
2696,1382,3401,1850.07,2025-07-18
2697,1511,2189,998.81,2025-02-02
2698,1097,666,4287.76,2025-09-13
2699,889,4073,1169.62,2025-10-01
2700,1393,1410,245.38,2025-04-10
2701,1742,1765,3578.51,2025-10-23
2702,1575,486,1957.3,2025-06-11
2703,193,336,2313.38,2025-05-06
2704,28,1055,3141.41,2025-11-07
2705,1753,3166,3577.54,2025-03-24
2706,1468,1522,1642.59,2025-09-18
2707,423,3676,2814.2,2025-11-09
2708,618,3773,3932.5,2024-12-28
2709,1527,2206,3584.86,2025-10-31
2710,1871,263,3462.04,2025-07-03
2711,1674,1218,2244.94,2025-02-11
2712,18,3873,666.18,2025-07-03
2713,989,3619,1678.59,2025-09-11
2714,914,2894,3013.69,2025-01-02
2715,109,2330,3692.12,2025-10-30
2716,867,4382,1476.11,2024-11-22
2717,709,1869,283.4,2025-06-04
2718,365,913,4737.04,2025-09-28
2719,1766,387,4824.43,2025-06-08
2720,1813,592,497.61,2024-12-06
2721,778,930,1021.84,2025-10-30
2722,328,2473,2807.17,2025-09-21
2723,1557,2928,1337.23,2025-05-05
2724,1608,4439,4487.02,2025-03-19
2725,1855,2073,753.48,2025-06-08
2726,1190,3309,910.69,2025-11-07
2727,201,1050,2024.31,2024-11-30
2728,1670,4155,3019.66,2025-04-26
2729,1375,3981,397.62,2025-07-31
2730,1011,859,1830.04,2025-06-27
2731,618,2974,852.18,2025-03-15
2732,1090,4412,218.48,2024-11-18
2733,1585,2468,2679.92,2025-04-17
2734,487,2212,4591.57,2025-07-03
2735,1476,4,574.77,2025-08-10
2736,480,2807,4827.35,2025-05-04
2737,455,1844,3040.98,2025-09-08
2738,1772,131,456.58,2024-11-24
2739,432,4223,3868.46,2025-09-27
2740,1499,2669,492.98,2025-04-01
2741,1243,3403,172.94,2025-03-30
2742,621,3108,4943.32,2025-07-02
2743,1059,635,1679.0,2025-11-01
2744,1948,1878,3959.39,2025-07-02
2745,478,1724,1019.07,2025-04-19
2746,1641,507,394.82,2025-09-22
2747,1273,2168,740.91,2025-03-21
2748,778,2516,1601.68,2025-10-09
2749,434,3770,3183.31,2025-02-09
2750,1368,506,4719.49,2025-01-14
2751,415,3018,3836.59,2025-01-29
2752,887,1795,1146.22,2025-04-07
2753,1157,4238,4998.97,2025-06-29
2754,848,3706,3800.37,2025-04-20
2755,145,3336,2513.74,2025-10-28
2756,408,136,4166.18,2025-09-04
2757,1218,2131,3456.23,2025-01-29
2758,937,1734,3181.91,2025-08-01
2759,693,146,1889.05,2025-08-26
2760,723,3380,3150.13,2025-08-21
2761,427,2491,2556.18,2025-10-14
2762,250,4402,3036.66,2025-04-29
2763,78,1440,1929.9,2025-10-15
2764,151,3058,603.4,2025-08-11
2765,852,1787,4067.65,2025-05-10
2766,617,634,2329.81,2025-01-09
2767,1600,777,217.02,2025-10-18
2768,1317,2256,1735.14,2025-01-27
2769,1889,724,2322.56,2025-01-25
2770,1969,2373,3106.41,2025-10-04
2771,566,4245,4782.57,2025-08-12
2772,1320,4027,4946.86,2025-01-16
2773,1307,3423,3046.18,2025-03-18
2774,368,1155,4552.89,2025-10-27
2775,1931,4213,710.87,2025-06-03
2776,842,1147,928.88,2025-01-17
2777,1945,1229,2168.8,2024-11-30
2778,1957,4301,4455.69,2025-07-16
2779,1755,2437,3857.13,2025-04-01
2780,633,4367,2591.97,2025-06-10
2781,1352,1244,3121.4,2025-06-21
2782,1064,3558,4145.78,2025-11-06
2783,75,1578,3361.32,2025-05-02
2784,713,2639,1953.01,2025-08-11
2785,1356,1098,2823.08,2025-10-03
2786,1608,1330,2696.92,2025-01-09
2787,1433,1156,2340.26,2025-07-18
2788,46,747,4907.23,2025-08-27
2789,1709,835,1863.68,2025-06-06
2790,945,293,797.92,2025-06-01
2791,466,2820,4963.97,2025-04-11
2792,1497,3170,3002.62,2025-02-13
2793,1971,3262,2614.64,2025-02-09
2794,750,1734,1115.31,2025-05-10
2795,1743,2646,4798.82,2025-09-27
2796,746,1429,1253.37,2025-04-08
2797,1967,935,1165.28,2025-04-24
2798,528,4049,1897.17,2025-01-14
2799,1997,1618,2244.24,2025-09-04
2800,1212,1491,4086.13,2025-01-31
2801,1837,2984,4672.83,2025-09-20
2802,1393,3028,1889.4,2025-04-26
2803,399,578,4916.83,2025-03-29
2804,1045,4349,3595.81,2025-02-20
2805,1406,4433,112.31,2025-03-19
2806,1567,283,184.46,2025-10-16
2807,1057,3030,938.22,2025-07-08
2808,1067,3494,409.66,2025-02-20
2809,1843,2354,4501.88,2024-12-23
2810,199,4211,2652.77,2025-10-05
2811,648,2064,3845.86,2025-03-10
2812,939,2623,2300.71,2025-06-19
2813,1807,2801,374.5,2025-09-02
2814,750,2164,2690.34,2025-09-07
2815,801,3510,4451.77,2024-11-28
2816,1493,2355,1269.74,2025-07-17
2817,757,2086,4083.78,2025-04-14
2818,187,3760,4130.71,2025-03-09
2819,342,4403,2041.66,2025-09-17
2820,496,1087,1968.05,2025-06-07
2821,559,3698,1964.19,2025-04-14
2822,1044,2606,3308.34,2025-08-03
2823,1644,4234,1859.2,2025-01-26
2824,124,3231,4354.28,2025-10-11
2825,633,3658,4678.4,2025-06-21
2826,1536,4012,4526.39,2025-03-23
